Name,StartDate,StartHour,EndDate,EndHour,EventType,EventIcon,EventPhoto,GoalType,GoalThresholds,ThresholdRewardSets,ThresholdRewardAlwaysShow,GlobalGoal,GlobalReward,GlobalRewardAmount,GlobalRewardThresholdIndex,EventFish,EventParam1,EventParam2,EventParam3,Title,IntroTitle,Text,Notification,GlobalRewardTitle,GlobalRewardText,FileName,ExportName,AltText,SuccessTitle,SuccessText,SuccessFluff,FailTitle,FailText,FailFluff,SuccessFileName,SuccessExportName,FailFileName,FailExportName
Event_093_Adv_CarOrders,2015-05-01,,2015-05-04,,AchievementCounter,event_icon_delivery_car,,CarOrders,4,RewardSet1,,241000000,FreeDiamonds,5,2,,,,,TID_ADVANCED_EVENT_TITLE_GENERIC_CARORDERS,TID_EVENT_PAMFLET,TID_ADVANCED_EVENT_TEXT_GENERIC_CARORDERS,TID_ADVANCED_EVENT_NOTIFICATION_GENERIC,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_HEADER_GENERIC,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_TEXT_GENERIC,sc/hud.sc,advanced_event_poster_car,,TID_ADVANCED_EVENT_SUCCESS_TITLE_GENERIC,TID_ADVANCED_EVENT_SUCCESS_TEXT_GENERIC,TID_ADVANCED_EVENT_SUCCESS_FLUFF_GENERIC,TID_ADVANCED_EVENT_FAIL_TITLE_GENERIC,TID_ADVANCED_EVENT_FAIL_TEXT_GENERIC,TID_ADVANCED_EVENT_FAIL_FLUFF_GENERIC,,,,
,,,,,,,,,12,RewardSet2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,26,RewardSet3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,50,RewardSet4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,100,RewardSet5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Event_094_Boats,2015-05-08,,2015-05-11,,BoatOrderBonus,,,,,,,,,,,,,200,200,TID_CALENDAR_EVENT_BOAT_ORDER_BONUS_TITLE,TID_EVENT_PAMFLET,TID_CALENDAR_EVENT_BOAT_ORDER_BONUS_TEXT,TID_CALENDAR_EVENT_DEFAULT_NOTIFICATION,,,sc/hud.sc,poster_boatorders,TID_CALENDAR_EVENT_BOAT_ORDER_BONUS_ALT_TEXT,,,,,,,,,,
Event_095_Visitors,2015-05-13,,2015-05-13,,VisitorOrderBonus,,,,,,,,,,,,,200,,TID_CALENDAR_EVENT_PEOPLE_ORDER_BONUS_TITLE,TID_EVENT_PAMFLET,TID_CALENDAR_EVENT_PEOPLE_ORDER_BONUS_TEXT,TID_CALENDAR_EVENT_DEFAULT_NOTIFICATION,,,sc/hud.sc,poster_visitors,,,,,,,,,,,
Event_096_Adv_Fishing,2015-05-15,,2015-05-18,,Fishing,event_icon_fish,,Weight,10000,RewardSet1,,330000000,FreeDiamonds,5,1,Fish_100,,,,TID_ADVANCED_EVENT_TITLE_GENERIC_FISHING,TID_EVENT_PAMFLET,TID_ADVANCED_EVENT_TEXT_GENERIC_FISHING,TID_ADVANCED_EVENT_NOTIFICATION_GENERIC,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_HEADER_GENERIC,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_TEXT_GENERIC,sc/hud.sc,advanced_event_poster_fishing,,TID_ADVANCED_EVENT_SUCCESS_TITLE_GENERIC,TID_ADVANCED_EVENT_SUCCESS_TEXT_GENERIC,TID_ADVANCED_EVENT_SUCCESS_FLUFF_GENERIC,TID_ADVANCED_EVENT_FAIL_TITLE_GENERIC,TID_ADVANCED_EVENT_FAIL_TEXT_GENERIC,TID_ADVANCED_EVENT_FAIL_FLUFF_GENERIC,,,,
,,,,,,,,,30000,RewardSet2,,,,,,Fish_101,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,100000,RewardSet3,,,,,,Fish_102,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,190000,RewardSet4,,,,,,Fish_103,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,360000,RewardSet5,,,,,,Fish_104,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Fish_105,,,,,,,,,,,,,,,,,,,,,,
Event_097_CarOrders,2015-05-22,,2015-05-24,,CarOrderBonus,,,,,,,,,,,,,200,,TID_CALENDAR_EVENT_CAR_ORDER_BONUS_TITLE,TID_EVENT_PAMFLET,TID_CALENDAR_EVENT_CAR_ORDER_BONUS_TEXT,TID_CALENDAR_EVENT_DEFAULT_NOTIFICATION,,,sc/hud.sc,poster_carorders,,,,,,,,,,,
Event_098_Adv_Boats,2015-05-29,,2015-06-01,,AchievementCounter,event_icon_boat_order,,BoatOrders,1,RewardSet1,,18000000,FreeDiamonds,5,2,,,,,TID_ADVANCED_EVENT_TITLE_GENERIC_BOAT,TID_EVENT_PAMFLET,TID_ADVANCED_EVENT_TEXT_GENERIC_BOAT,TID_ADVANCED_EVENT_NOTIFICATION_GENERIC,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_HEADER_GENERIC,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_TEXT_GENERIC,sc/hud.sc,advanced_event_poster_boat,,TID_ADVANCED_EVENT_SUCCESS_TITLE_GENERIC,TID_ADVANCED_EVENT_SUCCESS_TEXT_GENERIC,TID_ADVANCED_EVENT_SUCCESS_FLUFF_GENERIC,TID_ADVANCED_EVENT_FAIL_TITLE_GENERIC,TID_ADVANCED_EVENT_FAIL_TEXT_GENERIC,TID_ADVANCED_EVENT_FAIL_FLUFF_GENERIC,,,,
,,,,,,,,,2,RewardSet2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4,RewardSet3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,7,RewardSet4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,10,RewardSet5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Event_099_Adv_Fishing,2015-06-05,,2015-06-08,,Fishing,event_icon_fish,,Weight,10000,RewardSet1,,289000000,FreeDiamonds,5,1,Fish_100,,,,TID_ADVANCED_EVENT_TITLE_GENERIC_FISHING,TID_EVENT_PAMFLET,TID_ADVANCED_EVENT_TEXT_GENERIC_FISHING,TID_ADVANCED_EVENT_NOTIFICATION_GENERIC,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_HEADER_GENERIC,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_TEXT_GENERIC,sc/hud.sc,advanced_event_poster_fishing,,TID_ADVANCED_EVENT_SUCCESS_TITLE_GENERIC,TID_ADVANCED_EVENT_SUCCESS_TEXT_GENERIC,TID_ADVANCED_EVENT_SUCCESS_FLUFF_GENERIC,TID_ADVANCED_EVENT_FAIL_TITLE_GENERIC,TID_ADVANCED_EVENT_FAIL_TEXT_GENERIC,TID_ADVANCED_EVENT_FAIL_FLUFF_GENERIC,,,,
,,,,,,,,,30000,RewardSet2,,,,,,Fish_101,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,100000,RewardSet3,,,,,,Fish_102,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,190000,RewardSet4,,,,,,Fish_103,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,360000,RewardSet5,,,,,,Fish_104,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Fish_105,,,,,,,,,,,,,,,,,,,,,,
Event_100_Boats,2015-06-12,,2015-06-15,,BoatOrderBonus,,,,,,,,,,,,,200,200,TID_CALENDAR_EVENT_BOAT_ORDER_BONUS_TITLE,TID_EVENT_PAMFLET,TID_CALENDAR_EVENT_BOAT_ORDER_BONUS_TEXT,TID_CALENDAR_EVENT_DEFAULT_NOTIFICATION,,,sc/hud.sc,poster_boatorders,TID_CALENDAR_EVENT_BOAT_ORDER_BONUS_ALT_TEXT,,,,,,,,,,
Event_101_Adv_CarOrders_Birthday,2015-06-18,,2015-06-25,,AchievementCounter,event_icon_thirdbirthday,event_photo_symbol_thirdbirthday,CarOrders,4,RewardSet1,,238000000,BirthdayCake,1,1,,,,,TID_ADVANCED_EVENT_TITLE_BIRTHDAY,TID_EVENT_PAMFLET,TID_ADVANCED_EVENT_TEXT_BIRTHDAY_CARORDERS,TID_ADVANCED_EVENT_NOTIFICATION_BIRTHDAY,TID_ADVANCED_EVENT_SUCCESS_TITLE_BIRTHDAY,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_TEXT_3RD_BIRTHDAY,sc/hud.sc,advanced_event_poster_thirdbirthday,,TID_ADVANCED_EVENT_SUCCESS_TITLE_BIRTHDAY,TID_ADVANCED_EVENT_SUCCESS_TEXT_BIRTHDAY,TID_ADVANCED_EVENT_SUCCESS_FLUFF_GENERIC,TID_ADVANCED_EVENT_FAIL_TITLE_GENERIC,TID_ADVANCED_EVENT_FAIL_TEXT_GENERIC,TID_ADVANCED_EVENT_FAIL_FLUFF_GENERIC,,,,
,,,,,,,,,12,RewardSet2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,26,RewardSet3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,50,RewardSet4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,100,RewardSet5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Event_102_Visitors,2015-08-26,,2015-08-26,,VisitorOrderBonus,,,,,,,,,,,,,200,,TID_CALENDAR_EVENT_PEOPLE_ORDER_BONUS_TITLE,TID_EVENT_PAMFLET,TID_CALENDAR_EVENT_PEOPLE_ORDER_BONUS_TEXT,TID_CALENDAR_EVENT_DEFAULT_NOTIFICATION,,,sc/hud.sc,poster_visitors,,,,,,,,,,,
Event_103_TownVisitors,2015-06-26,,2015-06-29,,TownVisitorBonus,,,,,,,,,,,,,200,,TID_CALENDAR_EVENT_TOWN_VISITOR_BONUS_TITLE,TID_EVENT_PAMFLET,TID_CALENDAR_EVENT_TOWN_VISITOR_COINSBONUS_TEXT,TID_CALENDAR_EVENT_DEFAULT_NOTIFICATION,,,sc/hud.sc,poster_town_visitors,,,,,,,,,,,
Event_104_Adv_Boats,2015-07-03,,2015-07-06,,AchievementCounter,event_icon_boat_order,,BoatOrders,1,RewardSet1,,16000000,FreeDiamonds,5,2,,,,,TID_ADVANCED_EVENT_TITLE_GENERIC_BOAT,TID_EVENT_PAMFLET,TID_ADVANCED_EVENT_TEXT_GENERIC_BOAT,TID_ADVANCED_EVENT_NOTIFICATION_GENERIC,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_HEADER_GENERIC,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_TEXT_GENERIC,sc/hud.sc,advanced_event_poster_boat,,TID_ADVANCED_EVENT_SUCCESS_TITLE_GENERIC,TID_ADVANCED_EVENT_SUCCESS_TEXT_GENERIC,TID_ADVANCED_EVENT_SUCCESS_FLUFF_GENERIC,TID_ADVANCED_EVENT_FAIL_TITLE_GENERIC,TID_ADVANCED_EVENT_FAIL_TEXT_GENERIC,TID_ADVANCED_EVENT_FAIL_FLUFF_GENERIC,,,,
,,,,,,,,,2,RewardSet2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4,RewardSet3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,7,RewardSet4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,10,RewardSet5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Event_105_CarOrders,2015-07-10,,2015-07-13,,CarOrderBonus,,,,,,,,,,,,200,,,TID_CALENDAR_EVENT_CAR_ORDER_BONUS_TITLE,TID_EVENT_PAMFLET,TID_CALENDAR_EVENT_CAR_ORDER_XPBONUS_TEXT,TID_CALENDAR_EVENT_DEFAULT_NOTIFICATION,,,sc/hud.sc,poster_carorders,,,,,,,,,,,
Event_106_Visitors,2015-07-15,,2015-07-15,,VisitorOrderBonus,,,,,,,,,,,,,200,,TID_CALENDAR_EVENT_PEOPLE_ORDER_BONUS_TITLE,TID_EVENT_PAMFLET,TID_CALENDAR_EVENT_PEOPLE_ORDER_BONUS_TEXT,TID_CALENDAR_EVENT_DEFAULT_NOTIFICATION,,,sc/hud.sc,poster_visitors,,,,,,,,,,,
Event_107_Boats,2015-07-17,,2015-07-20,,BoatOrderBonus,,,,,,,,,,,,,200,200,TID_CALENDAR_EVENT_BOAT_ORDER_BONUS_TITLE,TID_EVENT_PAMFLET,TID_CALENDAR_EVENT_BOAT_ORDER_BONUS_TEXT,TID_CALENDAR_EVENT_DEFAULT_NOTIFICATION,,,sc/hud.sc,poster_boatorders,TID_CALENDAR_EVENT_BOAT_ORDER_BONUS_ALT_TEXT,,,,,,,,,,
Event_108_Adv_CarOrders,2015-07-24,,2015-07-27,,AchievementCounter,event_icon_delivery_car,,CarOrders,4,RewardSet1,,211000000,FreeDiamonds,5,2,,,,,TID_ADVANCED_EVENT_TITLE_GENERIC_CARORDERS,TID_EVENT_PAMFLET,TID_ADVANCED_EVENT_TEXT_GENERIC_CARORDERS,TID_ADVANCED_EVENT_NOTIFICATION_GENERIC,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_HEADER_GENERIC,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_TEXT_GENERIC,sc/hud.sc,advanced_event_poster_car,,TID_ADVANCED_EVENT_SUCCESS_TITLE_GENERIC,TID_ADVANCED_EVENT_SUCCESS_TEXT_GENERIC,TID_ADVANCED_EVENT_SUCCESS_FLUFF_GENERIC,TID_ADVANCED_EVENT_FAIL_TITLE_GENERIC,TID_ADVANCED_EVENT_FAIL_TEXT_GENERIC,TID_ADVANCED_EVENT_FAIL_FLUFF_GENERIC,,,,
,,,,,,,,,12,RewardSet2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,26,RewardSet3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,50,RewardSet4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,100,RewardSet5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Event_109_Adv_Boats,2015-07-31,,2015-08-03,,AchievementCounter,event_icon_boat_order,,BoatOrders,1,RewardSet1,,16000000,FreeDiamonds,5,2,,,,,TID_ADVANCED_EVENT_TITLE_GENERIC_BOAT,TID_EVENT_PAMFLET,TID_ADVANCED_EVENT_TEXT_GENERIC_BOAT,TID_ADVANCED_EVENT_NOTIFICATION_GENERIC,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_HEADER_GENERIC,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_TEXT_GENERIC,sc/hud.sc,advanced_event_poster_boat,,TID_ADVANCED_EVENT_SUCCESS_TITLE_GENERIC,TID_ADVANCED_EVENT_SUCCESS_TEXT_GENERIC,TID_ADVANCED_EVENT_SUCCESS_FLUFF_GENERIC,TID_ADVANCED_EVENT_FAIL_TITLE_GENERIC,TID_ADVANCED_EVENT_FAIL_TEXT_GENERIC,TID_ADVANCED_EVENT_FAIL_FLUFF_GENERIC,,,,
,,,,,,,,,2,RewardSet2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4,RewardSet3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,7,RewardSet4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,10,RewardSet5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Event_110_TownVisitors,2015-08-07,,2015-08-10,,TownVisitorBonus,,,,,,,,,,,,200,,200,TID_CALENDAR_EVENT_TOWN_VISITOR_BONUS_TITLE,TID_EVENT_PAMFLET,TID_CALENDAR_EVENT_TOWN_VISITOR_XPBONUS_TEXT,TID_CALENDAR_EVENT_DEFAULT_NOTIFICATION,,,sc/hud.sc,poster_town_visitors,,,,,,,,,,,
Event_111_Boats,2015-08-14,,2015-08-17,,BoatOrderBonus,,,,,,,,,,,,,200,200,TID_CALENDAR_EVENT_BOAT_ORDER_BONUS_TITLE,TID_EVENT_PAMFLET,TID_CALENDAR_EVENT_BOAT_ORDER_BONUS_TEXT,TID_CALENDAR_EVENT_DEFAULT_NOTIFICATION,,,sc/hud.sc,poster_boatorders,TID_CALENDAR_EVENT_BOAT_ORDER_BONUS_ALT_TEXT,,,,,,,,,,
Event_112_Adv_Fishing,2015-08-21,,2015-08-24,,Fishing,event_icon_fish,,Weight,10000,RewardSet1,,289000000,FreeDiamonds,5,1,Fish_100,,,,TID_ADVANCED_EVENT_TITLE_GENERIC_FISHING,TID_EVENT_PAMFLET,TID_ADVANCED_EVENT_TEXT_GENERIC_FISHING,TID_ADVANCED_EVENT_NOTIFICATION_GENERIC,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_HEADER_GENERIC,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_TEXT_GENERIC,sc/hud.sc,advanced_event_poster_fishing,,TID_ADVANCED_EVENT_SUCCESS_TITLE_GENERIC,TID_ADVANCED_EVENT_SUCCESS_TEXT_GENERIC,TID_ADVANCED_EVENT_SUCCESS_FLUFF_GENERIC,TID_ADVANCED_EVENT_FAIL_TITLE_GENERIC,TID_ADVANCED_EVENT_FAIL_TEXT_GENERIC,TID_ADVANCED_EVENT_FAIL_FLUFF_GENERIC,,,,
,,,,,,,,,30000,RewardSet2,,,,,,Fish_101,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,100000,RewardSet3,,,,,,Fish_102,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,190000,RewardSet4,,,,,,Fish_103,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,360000,RewardSet5,,,,,,Fish_104,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Fish_105,,,,,,,,,,,,,,,,,,,,,,
Event_113_Adv_Boats,2015-08-28,,2015-08-31,,AchievementCounter,event_icon_boat_order,,BoatOrders,1,RewardSet1,,16000000,FreeDiamonds,5,2,,,,,TID_ADVANCED_EVENT_TITLE_GENERIC_BOAT,TID_EVENT_PAMFLET,TID_ADVANCED_EVENT_TEXT_GENERIC_BOAT,TID_ADVANCED_EVENT_NOTIFICATION_GENERIC,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_HEADER_GENERIC,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_TEXT_GENERIC,sc/hud.sc,advanced_event_poster_boat,,TID_ADVANCED_EVENT_SUCCESS_TITLE_GENERIC,TID_ADVANCED_EVENT_SUCCESS_TEXT_GENERIC,TID_ADVANCED_EVENT_SUCCESS_FLUFF_GENERIC,TID_ADVANCED_EVENT_FAIL_TITLE_GENERIC,TID_ADVANCED_EVENT_FAIL_TEXT_GENERIC,TID_ADVANCED_EVENT_FAIL_FLUFF_GENERIC,,,,
,,,,,,,,,2,RewardSet2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4,RewardSet3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,7,RewardSet4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,10,RewardSet5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Event_114_CarOrders,2015-09-04,,2015-09-07,,CarOrderBonus,,,,,,,,,,,,,200,,TID_CALENDAR_EVENT_CAR_ORDER_BONUS_TITLE,TID_EVENT_PAMFLET,TID_CALENDAR_EVENT_CAR_ORDER_BONUS_TEXT,TID_CALENDAR_EVENT_DEFAULT_NOTIFICATION,,,sc/hud.sc,poster_carorders,,,,,,,,,,,
Event_115_Boats,2015-09-11,,2015-09-14,,BoatOrderBonus,,,,,,,,,,,,200,,,TID_CALENDAR_EVENT_BOAT_ORDER_BONUS_TITLE,TID_EVENT_PAMFLET,TID_CALENDAR_EVENT_BOAT_ORDER_XPBONUS_TEXT,TID_CALENDAR_EVENT_DEFAULT_NOTIFICATION,,,sc/hud.sc,poster_boatorders,TID_CALENDAR_EVENT_BOAT_ORDER_XPBONUS_TEXT,,,,,,,,,,
Event_116_Visitors,2015-09-16,,2015-09-16,,VisitorOrderBonus,,,,,,,,,,,,,200,,TID_CALENDAR_EVENT_PEOPLE_ORDER_BONUS_TITLE,TID_EVENT_PAMFLET,TID_CALENDAR_EVENT_PEOPLE_ORDER_BONUS_TEXT,TID_CALENDAR_EVENT_DEFAULT_NOTIFICATION,,,sc/hud.sc,poster_visitors,,,,,,,,,,,
Event_117_Adv_CarOrders,2015-09-18,,2015-09-21,,AchievementCounter,event_icon_delivery_car,,CarOrders,4,RewardSet1,,191000000,FreeDiamonds,5,2,,,,,TID_ADVANCED_EVENT_TITLE_GENERIC_CARORDERS,TID_EVENT_PAMFLET,TID_ADVANCED_EVENT_TEXT_GENERIC_CARORDERS,TID_ADVANCED_EVENT_NOTIFICATION_GENERIC,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_HEADER_GENERIC,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_TEXT_GENERIC,sc/hud.sc,advanced_event_poster_car,,TID_ADVANCED_EVENT_SUCCESS_TITLE_GENERIC,TID_ADVANCED_EVENT_SUCCESS_TEXT_GENERIC,TID_ADVANCED_EVENT_SUCCESS_FLUFF_GENERIC,TID_ADVANCED_EVENT_FAIL_TITLE_GENERIC,TID_ADVANCED_EVENT_FAIL_TEXT_GENERIC,TID_ADVANCED_EVENT_FAIL_FLUFF_GENERIC,,,,
,,,,,,,,,12,RewardSet2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,26,RewardSet3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,50,RewardSet4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,100,RewardSet5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Event_118_TownVisitors,2015-09-25,,2015-09-28,,TownVisitorBonus,,,,,,,,,,,,,200,,TID_CALENDAR_EVENT_TOWN_VISITOR_BONUS_TITLE,TID_EVENT_PAMFLET,TID_CALENDAR_EVENT_TOWN_VISITOR_COINSBONUS_TEXT,TID_CALENDAR_EVENT_DEFAULT_NOTIFICATION,,,sc/hud.sc,poster_town_visitors,,,,,,,,,,,
Event_119_Adv_Boats,2015-10-02,,2015-10-05,,AchievementCounter,event_icon_boat_order,,BoatOrders,1,RewardSet1,,13000000,FreeDiamonds,5,2,,,,,TID_ADVANCED_EVENT_TITLE_GENERIC_BOAT,TID_EVENT_PAMFLET,TID_ADVANCED_EVENT_TEXT_GENERIC_BOAT,TID_ADVANCED_EVENT_NOTIFICATION_GENERIC,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_HEADER_GENERIC,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_TEXT_GENERIC,sc/hud.sc,advanced_event_poster_boat,,TID_ADVANCED_EVENT_SUCCESS_TITLE_GENERIC,TID_ADVANCED_EVENT_SUCCESS_TEXT_GENERIC,TID_ADVANCED_EVENT_SUCCESS_FLUFF_GENERIC,TID_ADVANCED_EVENT_FAIL_TITLE_GENERIC,TID_ADVANCED_EVENT_FAIL_TEXT_GENERIC,TID_ADVANCED_EVENT_FAIL_FLUFF_GENERIC,,,,
,,,,,,,,,2,RewardSet2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4,RewardSet3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,7,RewardSet4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,10,RewardSet5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Event_120_Adv_Fishing,2015-10-09,,2015-10-12,,Fishing,event_icon_fish,,Weight,10000,RewardSet1,,234000000,FreeDiamonds,5,1,Fish_100,,,,TID_ADVANCED_EVENT_TITLE_GENERIC_FISHING,TID_EVENT_PAMFLET,TID_ADVANCED_EVENT_TEXT_GENERIC_FISHING,TID_ADVANCED_EVENT_NOTIFICATION_GENERIC,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_HEADER_GENERIC,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_TEXT_GENERIC,sc/hud.sc,advanced_event_poster_fishing,,TID_ADVANCED_EVENT_SUCCESS_TITLE_GENERIC,TID_ADVANCED_EVENT_SUCCESS_TEXT_GENERIC,TID_ADVANCED_EVENT_SUCCESS_FLUFF_GENERIC,TID_ADVANCED_EVENT_FAIL_TITLE_GENERIC,TID_ADVANCED_EVENT_FAIL_TEXT_GENERIC,TID_ADVANCED_EVENT_FAIL_FLUFF_GENERIC,,,,
,,,,,,,,,30000,RewardSet2,,,,,,Fish_101,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,100000,RewardSet3,,,,,,Fish_102,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,190000,RewardSet4,,,,,,Fish_103,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,360000,RewardSet5,,,,,,Fish_104,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Fish_105,,,,,,,,,,,,,,,,,,,,,,
Event_121_Visitors,2015-10-14,,2015-10-14,,VisitorOrderBonus,,,,,,,,,,,,,200,,TID_CALENDAR_EVENT_PEOPLE_ORDER_BONUS_TITLE,TID_EVENT_PAMFLET,TID_CALENDAR_EVENT_PEOPLE_ORDER_BONUS_TEXT,TID_CALENDAR_EVENT_DEFAULT_NOTIFICATION,,,sc/hud.sc,poster_visitors,,,,,,,,,,,
Event_122_TownVisitors,2015-10-16,,2015-10-19,,TownVisitorBonus,,,,,,,,,,,,,200,,TID_CALENDAR_EVENT_TOWN_VISITOR_BONUS_TITLE,TID_EVENT_PAMFLET,TID_CALENDAR_EVENT_TOWN_VISITOR_COINSBONUS_TEXT,TID_CALENDAR_EVENT_DEFAULT_NOTIFICATION,,,sc/hud.sc,poster_town_visitors,,,,,,,,,,,
Event_123_Adv_CarOrders_Halloween2015,2015-10-23,,2015-10-26,,AchievementCounter,event_icon_halloween,,CarOrders,4,RewardSetHalloween1,,149000000,OpenGrave,1,1,,,,,TID_ADVANCED_EVENT_TITLE_HALLOWEEN2015,TID_EVENT_PAMFLET_HALLOWEEN2015,TID_ADVANCED_EVENT_TEXT_HALLOWEEN2015,TID_ADVANCED_EVENT_NOTIFICATION_HALLOWEEN2015,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_HEADER_HALLOWEEN2015,TID_MASSGIFT_ADVANCED_EVENT_SUCCESS_TEXT_HALLOWEEN2015,sc/hud.sc,advanced_event_poster_pumpkin,,TID_ADVANCED_EVENT_SUCCESS_TITLE_HALLOWEEN2015,TID_ADVANCED_EVENT_SUCCESS_TEXT_HALLOWEEN2015,TID_ADVANCED_EVENT_SUCCESS_FLUFF_GENERIC,TID_ADVANCED_EVENT_FAIL_TITLE_GENERIC,TID_ADVANCED_EVENT_FAIL_TEXT_GENERIC,TID_ADVANCED_EVENT_FAIL_FLUFF_GENERIC,,,,
,,,,,,,,,12,RewardSetHalloween2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,26,RewardSetHalloween3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,50,RewardSetHalloween4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,100,RewardSetHalloween5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
