"Name","DefenseValue","BuildingClass","BuildTimeD","BuildTimeH","BuildTimeM","BuildTimeS","BuildCost","TownHallLevel","MaxStoredResource","UnlockProtoAtLevel","PrototypeCost","HousingSpace","ProducesResource","ResourcePerHour","ResourceMax","UnitProduction","UpgradesUnits","Hitpoints","RegenTime","AttackRange","AttackRate","Damage","MinAttackRange","DamageRadius","AttackSpread","BoostTimeMs","SpeedBoost","ArmorBoost","DamageBoost","CombatSetupTimeMs","CombatTeardownTimeMs","CombatTeardownDelayMs","ProtectedOutsideCombat","ExportNameSetup","SetupEffect","TurretAngleSetup","ExportNameTeardown","TeardownEffect","TurretAngleTeardown","ExportNameProtected","AmplifierRange","AmplifierDamage","HQShieldPercentage","LaserDistance","CreatesArtifacts","ArtifactType","ArtifactCapacity","PrototypeCapacity","ArtifactStorageCapacity","DeepseaDepth","StartingEnergy","EnergyGain","CanNotMove","ExplorableRegions","ReloadTime","ShotsBeforeReload","ResourceProtectionPercent","DamageOverFiveSeconds","XpGain","StunTimeMS","TID","InfoTID","SubtitleTID","SWF","ExportName","ExportNameTop","ExportNameNpc","ExportNameConstruction","BarrelType","ModelName","TextureName","EnemyTextureName","MeshName","ShadowModelName","ShadowMeshName","ShadowTextureName","Width","Height","Passable","ExportNameBuildAnim","DestroyEffect","ShatterEffect","AttackEffect","AttackEffect2","AttackEffect3","TurretX","HitEffect","HitEffect2","Projectile","ExportNameDamaged","ExportNameBase","ExportNameBaseIce","ExportNameBaseFire","ExportNameBaseCoop","ExportNameBaseCrab","PickUpEffect","PlacingEffect","DefenderCharacter","DefenderCount","DefenderZ","MissEffect","VillagerProbability","BuildingReadyEffect","ProjSkewing","ProjYScaling","ProjXOffset","RandomFrame","PrisonerCharacter","PrisonerCount","PrisonerLevel","ExportNameDestruct","DestructDelayMs","DestructRadius","DestructDamage","DestructSpeedBoost","DestructDamageBoost","DestructBoostDurationMs","DestructEffect","SpawnCharacter","Invisible","TroopPresets","AntiAirAttacks","TauntRange","Push","PanicDurationMs","AttackMovingOnly","IsHeroBoat"
"Proto Factory",,"Army",1,6,0,0,"1047000,800000,293000",15,,,,,,,,,,2000,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,54,,"TID_BUILDING_PROTO_WEAPONS","TID_PROTO_WEAPONS_INFO","TID_PROTO_WEAPONS_SUBTITLE","sc/in-game.sc","protoshop_lvl1",,,"gen_build_4",,,,,,,,,4,4,,"gen_construction_4","Building Destroyed","FrozenDefenceShatter",,,,,,,,"gen_destroyed_4_M","reef_b_base_artisan","reef_b_base_artisan_ice","reef_b_base_artisan","reef_b_base_artisan","reef_b_base_artisan","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
,,,1,10,0,0,"1482000,1326000,528000",16,,,,,,,,,,2600,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,58,,,,,,"protoshop_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,14,0,0,"2400000,1995000,1268000",17,,,,,,,,,,3300,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,61,,,,,,"protoshop_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,18,0,0,"3315000,3060000,2006000",18,,,,,,,,,,4100,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,64,,,,,,"protoshop_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2,12,0,0,"4655000,4655000,4655000",19,,,,,,,,,,5000,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,77,,,,,,"protoshop_lvl5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ShieldGenerator1",350,"Prototype",0,1,0,0,"0,0,0,0,0",1,,1,"0,3,3,0",,,,,,,20000,15,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,"TID_SHIELD_GENERATOR_1","TID_SHIELD_GENERATOR_1_INFO","TID_SHIELD_GENERATOR_1_SUBTITLE","sc/defenses.sc","shieldgenerator_lvl1",,,"gen_build_3",,,,,,,,,3,3,,"gen_construction_3","Building Destroyed Metal","FrozenDefenceShatter",,,,,,,,"gen_destroyed_3_M","proto_base","proto_base","proto_base","proto_base","proto_base","Building Pickup","Building Placing",,,,,10,"Building Ready",-10,90,90,,,,,,,,,,,,,,,,,,,,,
"ShieldGenerator2",500,"Prototype",0,4,0,0,"0,0,0,0,0",1,,3,"6,3,0,3",,,,,,,27500,16,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,"TID_SHIELD_GENERATOR_2","TID_SHIELD_GENERATOR_2_INFO","TID_SHIELD_GENERATOR_2_SUBTITLE","sc/defenses.sc","shieldgenerator_lvl2",,,"gen_build_3",,,,,,,,,3,3,,"gen_construction_3","Building Destroyed Metal","FrozenDefenceShatter",,,,,,,,"gen_destroyed_3_M","proto_base","proto_base","proto_base","proto_base","proto_base","Building Pickup","Building Placing",,,,,10,"Building Ready",-10,90,90,,,,0,,,,,,,,,,,,,,,,,
"ShieldGenerator3",650,"Prototype",0,12,0,0,"0,0,0,0,0",1,,5,"9,0,3,6",,,,,,,35000,17,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,"TID_SHIELD_GENERATOR_3","TID_SHIELD_GENERATOR_3_INFO","TID_SHIELD_GENERATOR_3_SUBTITLE","sc/defenses.sc","shieldgenerator_lvl3",,,"gen_build_3",,,,,,,,,3,3,,"gen_construction_3","Building Destroyed Metal","FrozenDefenceShatter",,,,,,,,"gen_destroyed_3_M","proto_base","proto_base","proto_base","proto_base","proto_base","Building Pickup","Building Placing",,,,,10,"Building Ready",-10,90,90,,,,,,,,,,,,,,,,,,,,,
"Terror Core",,"Town Hall",0,0,0,1,"20,20,20",,"0,10000000,10000000,10000000,10000000",,,,,,,,,40000,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TID_TERROR_CORE","TID_TERROR_CORE","TID_TERROR_CORE","sc/in-game.sc","drterror_powercore",,"drterror_powercore","gen_construction_4",,,,,,,,,7,7,,"gen_construction_5","PowerCoreCrabDestroyed",,,,,,,,,"terrorpowercore_destroyed","power_core_base","power_core_base","power_core_base","power_core_base","power_core_base","Building Pickup","Building Placing",,,,,10,"Building Ready",-10,90,300,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,"20,20,20",,"0,10000000,10000000,10000000,10000000",,,,,,,,,90000,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TID_TERROR_CORE","TID_TERROR_CORE","TID_TERROR_CORE","sc/in-game.sc","drterror_powercore",,"drterror_powercore","gen_construction_4",,,,,,,,,7,7,,"gen_construction_5","PowerCoreCrabDestroyed",,,,,,,,,"terrorpowercore_destroyed","power_core_base","power_core_base","power_core_base","power_core_base","power_core_base","Building Pickup","Building Placing",,,,,10,"Building Ready",-10,90,300,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,"20,20,20",,"0,10000000,10000000,10000000,10000000",,,,,,,,,140000,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TID_TERROR_CORE","TID_TERROR_CORE","TID_TERROR_CORE","sc/in-game.sc","drterror_powercore",,"drterror_powercore","gen_construction_4",,,,,,,,,7,7,,"gen_construction_5","PowerCoreCrabDestroyed",,,,,,,,,"terrorpowercore_destroyed","power_core_base","power_core_base","power_core_base","power_core_base","power_core_base","Building Pickup","Building Placing",,,,,10,"Building Ready",-10,90,300,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,"20,20,20",,"0,10000000,10000000,10000000,10000000",,,,,,,,,190000,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TID_TERROR_CORE","TID_TERROR_CORE","TID_TERROR_CORE","sc/in-game.sc","drterror_powercore",,"drterror_powercore","gen_construction_4",,,,,,,,,7,7,,"gen_construction_5","PowerCoreCrabDestroyed",,,,,,,,,"terrorpowercore_destroyed","power_core_base","power_core_base","power_core_base","power_core_base","power_core_base","Building Pickup","Building Placing",,,,,10,"Building Ready",-10,90,300,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,"20,20,20",,"0,10000000,10000000,10000000,10000000",,,,,,,,,240000,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TID_TERROR_CORE","TID_TERROR_CORE","TID_TERROR_CORE","sc/in-game.sc","drterror_powercore",,"drterror_powercore","gen_construction_4",,,,,,,,,7,7,,"gen_construction_5","PowerCoreCrabDestroyed",,,,,,,,,"terrorpowercore_destroyed","power_core_base","power_core_base","power_core_base","power_core_base","power_core_base","Building Pickup","Building Placing",,,,,10,"Building Ready",-10,90,300,,,,,,,,,,,,,,,,,,,,,
"Terror Object1",,"Npc",,,5,0,"30,30,30",1,,,,,,,,,,320,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TID_TERROR_TANK","TID_AI_HUT_INFO",,"sc/in-game.sc","drterror_tank",,,"gen_build_3",,,,,,,,,2,2,,"empty_state","Green Goo Explosion","FrozenDefenceShatter",,,,,,,,"terrortank_destroyed","drterror_tank_base","drterror_tank_base_ice","drterror_tank_base","drterror_tank_base","drterror_tank_base","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
"Terror Object2",,"Npc",,,5,0,"30,30,30",1,,,,,,,,,,320,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TID_TERROR_HATCH","TID_AI_HUT_INFO",,"sc/in-game.sc","drterror_hatch",,,"gen_build_3",,,,,,,,,2,2,,"empty_state","Green Goo Explosion","FrozenDefenceShatter",,,,,,,,"terrortank_destroyed","drterror_hatch_base","drterror_hatch_base_ice","drterror_hatch_base","drterror_hatch_base","drterror_hatch_base","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
"Terror Object3",,"Npc",,,5,0,"30,30,30",1,,,,,,,,,,320,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TID_DRT_PIPES","TID_AI_HUT_INFO",,"sc/in-game.sc","terror_pipes",,,"gen_build_3",,,,,,,,,2,2,,"empty_state","Green Goo Explosion","FrozenDefenceShatter",,,,,,,,"terrortank_destroyed","drterror_hatch_base","drterror_hatch_base_ice","drterror_hatch_base","drterror_hatch_base","drterror_hatch_base","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
"CritterPrison",,"Misc",0,0,0,0,0,0,,,,,,,,,,270,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TID_CRITTER_PRISON","TID_CRITTER_PRISON","TID_CRITTER_PRISON","sc/defenses.sc","critterbox_01",,,"gen_build_3",,,,,,,,,3,3,,"gen_construction_3","Building Destroyed Critterbox",,,,,,,,,"rubble_critterglobe","Machinegun_10_coop","Machinegun_10_coop","Machinegun_10_coop","Machinegun_10_coop","Machinegun_10_coop","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,"Drone",9,0,,,,,,,,,,,,,,,,,
"Artifact Storage",,"Army",0,16,0,0,"510000,310000,90000",13,,,,,,,,,,2000,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,3,,"TID_BUILDING_ARTIFACT_STORAGE","TID_ARTIFACT_STORAGE_INFO","TID_ARTIFACT_STORAGE_SUBTITLE","sc/in-game.sc","artifact_storage_lvl1",,,"gen_build_4",,,,,,,,,4,4,,"gen_construction_4","Building Destroyed","FrozenDefenceShatter",,,,,,,,"gen_destroyed_4","artifact_storage_base","artifact_storage_base_ice","artifact_storage_base","artifact_storage_base","artifact_storage_base","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
,,,0,22,0,0,"1210000,920000,340000",15,,,,,,,,,,2600,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,5,,"TID_BUILDING_ARTIFACT_STORAGE","TID_ARTIFACT_STORAGE_INFO","TID_ARTIFACT_STORAGE_SUBTITLE","sc/in-game.sc","artifact_storage_lvl2",,,"gen_build_4",,,,,,,,,4,4,,"gen_construction_4","Building Destroyed","FrozenDefenceShatter",,,,,,,,"gen_destroyed_4","artifact_storage_base","artifact_storage_base_ice","artifact_storage_base","artifact_storage_base","artifact_storage_base","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
,,,1,4,0,0,"2420000,2000000,1270000",17,,,,,,,,,,3300,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,7,,"TID_BUILDING_ARTIFACT_STORAGE","TID_ARTIFACT_STORAGE_INFO","TID_ARTIFACT_STORAGE_SUBTITLE","sc/in-game.sc","artifact_storage_lvl3",,,"gen_build_4",,,,,,,,,4,4,,"gen_construction_4","Building Destroyed","FrozenDefenceShatter",,,,,,,,"gen_destroyed_4","artifact_storage_base","artifact_storage_base_ice","artifact_storage_base","artifact_storage_base","artifact_storage_base","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
,,,1,10,0,0,"3300000,3200000,2550000",19,,,,,,,,,,4100,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,9,,"TID_BUILDING_ARTIFACT_STORAGE","TID_ARTIFACT_STORAGE_INFO","TID_ARTIFACT_STORAGE_SUBTITLE","sc/in-game.sc","artifact_storage_lvl4",,,"gen_build_4",,,,,,,,,4,4,,"gen_construction_4","Building Destroyed","FrozenDefenceShatter",,,,,,,,"gen_destroyed_4","artifact_storage_base","artifact_storage_base_ice","artifact_storage_base","artifact_storage_base","artifact_storage_base","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
,,,1,16,0,0,"4100000,4100000,4100000",21,,,,,,,,,,5000,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,11,,"TID_BUILDING_ARTIFACT_STORAGE","TID_ARTIFACT_STORAGE_INFO","TID_ARTIFACT_STORAGE_SUBTITLE","sc/in-game.sc","artifact_storage_lvl5",,,"gen_build_4",,,,,,,,,4,4,,"gen_construction_4","Building Destroyed","FrozenDefenceShatter",,,,,,,,"gen_destroyed_4","artifact_storage_base","artifact_storage_base_ice","artifact_storage_base","artifact_storage_base","artifact_storage_base","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
"Exploding Barrel",,"Misc",0,0,0,0,0,0,,,,,,,,,,270,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TID_EXPLODING_BARREL","TID_EXPLODING_BARREL","TID_EXPLODING_BARREL","sc/defenses.sc","cryo_bomb_lvl1",,,"gen_build_3",,,,,,,,,3,3,,"gen_construction_3","CryoBombExplosion",,,,,,,,,"cryobomb_destroyed_1","reef_b_base_cryobomb_2_ice","reef_b_base_cryobomb_2_ice","reef_b_base_cryobomb_2_ice","reef_b_base_cryobomb_2_ice","reef_b_base_cryobomb_2_ice","Building Pickup","Building Placing",,,,,,"Building Ready",15,90,-100,,,,,"cryo_bomb_triggered_lvl1",2000,1200,260,-75,,20000,,,,,,,,,,
"Disruptor",,"Misc",0,0,0,0,0,0,,,,,,,,,,270,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sc/defenses.sc","critterbox_01",,,"gen_build_3",,,,,,,,,3,3,,"gen_construction_3","Building Destroyed","FrozenDefenceShatter",,,,,,,,"gen_destroyed_3","Machinegun_10_coop","Machinegun_10_coop","Machinegun_10_coop","Machinegun_10_coop","Machinegun_10_coop","Building Pickup","Building Placing",,,,,,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
"Walker Spawner",500,"Misc",0,0,30,0,"1180,0,0",3,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,"sc/defenses.sc","mortar_lvl22",,,"gen_build_3",,,,,,,,,0,0,,"gen_construction_3","Building Destroyed Metal","FrozenDefenceShatter",,,,,"Reef Mortar Hit",,,"mortar_destroyed_1","Machinegun_10","Machinegun_10_ice","Machinegun_10","Machinegun_10_coop","Machinegun_10_coop","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,"Walker","TRUE",,,,,,,
"Hammerman statue",,"Misc",,,5,0,"30,30,30",1,,,,,,,,,,320,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TID_AI_HUT","TID_AI_HUT_INFO",,"sc/in-game.sc","statue_hammerman",,,"gen_build_3",,,,,,,,,2,2,,"empty_state","HammermanStatueDestroyed","FrozenDefenceShatter",,,,,,,,"rubble_hammermanstatue","reef_b_base_crates1","reef_b_base_crates1_ice","reef_b_base_crates1","reef_b_base_crates1","reef_b_base_crates1","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
"SerumTank_Speed",,"Misc",0,0,0,0,0,0,,,,,,,,,,500,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TID_CAN_CAN_CAN","TID_CAN_CAN_CAN","TID_CAN_CAN_CAN","sc/defenses.sc","SerumTank_speed",,,"gen_build_3",,,,,,,,,3,3,,"gen_construction_3","Serum_speed_explosion",,,,,,,,,"cryobomb_destroyed_1","reef_b_base_cryobomb_2_ice","reef_b_base_cryobomb_2_ice","reef_b_base_cryobomb_2_ice","reef_b_base_cryobomb_2_ice","reef_b_base_cryobomb_2_ice","Building Pickup","Building Placing",,,,,,"Building Ready",15,90,-100,,,,,"SerumTank_speed",500,800,,300,-50,20000,,,,,,,,,,
"Harpoon1",400,"Prototype",0,1,0,0,"0,0,0,0,0",1,,1,"3,0,3,0",,,,,,,20000,16,2500,5000,24,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TID_HARPOON_1","TID_HARPOON_1_INFO",,"sc/defenses.sc","harpoon_lvl1",,,"gen_build_3",,,,,,,,,3,3,,"gen_construction_3","Building Destroyed","FrozenDefenceShatter","Grapple Attack",,,,"Grapple Hit",,"harpoon_projectile","boom_destroyed_1","proto_base","proto_base","proto_base","proto_base","proto_base","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,-2000,,,
"Harpoon2",400,"Prototype",0,4,0,0,"0,0,0,0,0",1,,3,"3,3,3,3",,,,,,,25000,16,2500,4000,30,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TID_HARPOON_2","TID_HARPOON_2_INFO",,"sc/defenses.sc","harpoon_lvl2",,,"gen_build_3",,,,,,,,,3,3,,"gen_construction_3","Building Destroyed","FrozenDefenceShatter","Boom Cannon Attack",,,,,,"harpoon_projectile_2","boom_destroyed_1","proto_base","proto_base","proto_base","proto_base","proto_base","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,-2000,,,
"Harpoon3",400,"Prototype",0,12,0,0,"0,0,0,0,0",1,,4,"3,3,3,9",,,,,,,30000,16,2500,3000,40,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TID_HARPOON_3","TID_HARPOON_3_INFO",,"sc/defenses.sc","harpoon_lvl3",,,"gen_build_3",,,,,,,,,3,3,,"gen_construction_3","Building Destroyed","FrozenDefenceShatter","Boom Cannon Attack",,,,,,"harpoon_projectile_3","boom_destroyed_1","proto_base","proto_base","proto_base","proto_base","proto_base","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,-2000,,,
"FlameSurprise1",400,"Prototype",0,1,0,0,"0,0,0,0,0",1,,2,"0,3,3,0",,,,,,,10000,21,850,150,500,,200,,,,,,1000,1000,5000,"TRUE","flame_surprise_lvl1_appear","HotPotEngage",10,"flame_surprise_lvl1_hide","HotPotDisengage",10,"flame_surprise_lvl1_hatch",,,,,,,,,,,,,,,100,12,,500,,,"TID_FLAME_SURPRISE_1","TID_FLAME_SURPRISE_1_INFO",,"sc/defenses.sc","flame_surprise_lvl1",,,"gen_build_3",,,,,,,,,3,3,,"gen_construction_3","Building Destroyed","FrozenDefenceShatter","Flamethrower Attack Blue","Flamethrower Attack Blue Solid",,,,,"flamethrower_projectile","hatch_destroyed_01","proto_base","proto_base","proto_base","proto_base","proto_base","Building Pickup","Building Placing",,,,,,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
"FlameSurprise2",400,"Prototype",0,4,0,0,"0,0,0,0,0",1,,3,"3,3,3,3",,,,,,,15000,21,850,150,850,,200,,,,,,1000,1000,5000,"TRUE","flame_surprise_lvl2_appear","HotPotEngage",10,"flame_surprise_lvl2_hide","HotPotDisengage",10,"flame_surprise_lvl2_hatch",,,,,,,,,,,,,,,100,12,,850,,,"TID_FLAME_SURPRISE_2","TID_FLAME_SURPRISE_2_INFO",,"sc/defenses.sc","flame_surprise_lvl2",,,"gen_build_3",,,,,,,,,3,3,,"gen_construction_3","Building Destroyed","FrozenDefenceShatter","Flamethrower Attack Blue","Flamethrower Attack Blue Solid",,,,,"flamethrower_projectile","hatch_destroyed_01","proto_base","proto_base","proto_base","proto_base","proto_base","Building Pickup","Building Placing",,,,,,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
"FlameSurprise3",400,"Prototype",0,12,0,0,"0,0,0,0,0",1,,4,"6,6,3,3",,,,,,,20000,21,850,150,1200,,200,,,,,,1000,1000,5000,"TRUE","flame_surprise_lvl3_appear","HotPotEngage",10,"flame_surprise_lvl3_hide","HotPotDisengage",10,"flame_surprise_lvl3_hatch",,,,,,,,,,,,,,,100,12,,1200,,,"TID_FLAME_SURPRISE_3","TID_FLAME_SURPRISE_3_INFO",,"sc/defenses.sc","flame_surprise_lvl3",,,"gen_build_3",,,,,,,,,3,3,,"gen_construction_3","Building Destroyed","FrozenDefenceShatter","Flamethrower Attack Blue","Flamethrower Attack Blue Solid",,,,,"flamethrower_projectile","hatch_destroyed_01","proto_base","proto_base","proto_base","proto_base","proto_base","Building Pickup","Building Placing",,,,,,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
"Scary Mortar",400,"Misc",0,0,30,0,"1180,0,0",3,,,,,,,,,,6000,10,1200,5000,5,400,300,,3000,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,"TID_SCARY_MORTAR",,,"sc/defenses.sc","mortar_scary_lvl01",,,"gen_build_3",,,,,,,,,3,3,,"gen_construction_3","Building Destroyed Metal","FrozenDefenceShatter","Mortar Attack",,,,"scary_mortar_explosion",,"scary_mortar_ammo","mortar_destroyed_1","proto_base","proto_base","proto_base","proto_base","proto_base","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,4000,,
"Dr Terror Melons",,"Misc",,,5,0,"30,30,30",1,,,,,,,,,,320,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TID_MELONS","TID_AI_HUT_INFO",,"sc/in-game.sc","drterror_melons",,,"gen_build_3",,,,,,,,,2,2,,"empty_state","Melon Explosion","FrozenDefenceShatter",,,,,,,,"terrortank_destroyed","drterror_tank_base","drterror_tank_base_ice","drterror_tank_base","drterror_tank_base","drterror_tank_base","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
"CritterPrisonHalloween",,"Misc",0,0,0,0,0,0,,,,,,,,,,270,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TID_CRITTER_PRISON","TID_CRITTER_PRISON_INFO","TID_CRITTER_PRISON_SUBTITLE","sc/defenses.sc","critterbox_01_halloween",,,"gen_build_3",,,,,,,,,3,3,,"gen_construction_3","Building Destroyed Critterbox",,,,,,,,,"rubble_critterglobe_halloween","Machinegun_10_coop","Machinegun_10_coop","Machinegun_10_coop","Machinegun_10_coop","Machinegun_10_coop","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,"DroneBat",9,0,,,,,,,,,,,,,,,,,
"DrTbossHQ1",,"Town Hall",0,2,0,0,"5900,0,0",,"0,3000,2000,0,0",,,,,,,,,14000,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,"TID_DRT_HQ","TID_DRT_HQ_INFO","TID_DRT_HQ","sc/in-game.sc","townhall_lvl3_event",,"townhall_lvl3_event","gen_construction_4",,"model/piers.sbm:7","model/piers.pvr","model/piers.pvr","pier_lvl1Mesh","model/pier_foams.sbm:7","foams01","model/pier_shadows.pvr",5,5,,"gen_construction_5","Empire HQ Destroyed",,,,,,,,,"gen_destroyed_5_C","main_building_base","main_building_base_ice","main_building_base","main_building_base","main_building_base","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
"DrTbossHQ2",,"Town Hall",0,5,0,0,"13000,0,0",,"0,3000,2000,0,0",,,,,,,,,16000,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,"TID_DRT_HQ","TID_DRT_HQ_INFO","TID_DRT_HQ","sc/in-game.sc","townhall_lvl3_event",,"townhall_lvl3_event","gen_construction_4",,"model/piers.sbm:7","model/piers.pvr","model/piers.pvr","pier_lvl1Mesh","model/pier_foams.sbm:7","foams01","model/pier_shadows.pvr",5,5,,"gen_construction_5","Empire HQ Destroyed",,,,,,,,,"gen_destroyed_5_C","main_building_base","main_building_base_ice","main_building_base","main_building_base","main_building_base","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
"GearheartbossHQ",,"Town Hall",1,4,0,0,"790000,690000,189000",,"0,3000,2000,2000,2000",,,,,,,,,58000,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,"TID_GEARHEART_HQ","TID_GEARHEART_HQ_INFO","TID_GEARHEART_HQ","sc/in-game.sc","gearheart_HQ",,"gearheart_HQ","gen_construction_4",,"model/piers.sbm:7","model/piers.pvr","model/piers.pvr","pier_lvl1Mesh","model/pier_foams.sbm:7","foams01","model/pier_shadows.pvr",5,5,,"gen_construction_5","Empire HQ Destroyed",,,,,,,,,"gen_destroyed_5_C","main_building_base","main_building_base_ice","main_building_base","main_building_base","main_building_base","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
