"Name","TID","LevelFile","BaseLevelFile","Loot","ExpLevel","MatchmakingSkill","DefenseValue","IsOutpost","OutpostRes","OutpostProduction","UnitType","UnitCount","CommonArtifactPiecesFromTownHall","RareArtifactPiecesFromTownHall","EpicArtifactPiecesFromTownHall","IsEvent","IsCoop","IsGearheartEvent","IsMercenaryCamp","LevelAuthorName"
"Coop harbor_3","TID_HARBOR_03","level/generate/harbor_3.json","layout/harbor.level","0,0,0,0,0",60,1,9,"false",,,,,,,,,"true",,,
"Coop harbor_4","TID_HARBOR_04","level/generate/harbor_4.json","layout/harbor.level","0,0,0,0,0",60,1,10,"false",,,,,,,,,"true",,,
"Coop harbor_5","TID_HARBOR_05","level/generate/harbor_5.json","layout/harbor.level","0,0,0,0,0",60,1,4,"false",,,,,,,,,"true",,,
"Coop harbor_6","TID_HARBOR_06","level/generate/harbor_6.json","layout/harbor.level","0,0,0,0,0",60,1,3,"false",,,,,,,,,"true",,,
"Coop harbor_7","TID_HARBOR_07","level/generate/harbor_7.json","layout/harbor.level","0,0,0,0,0",60,1,1,"false",,,,,,,,,"true",,,
"Coop harbor_8","TID_HARBOR_08","level/generate/harbor_8.json","layout/harbor.level","0,0,0,0,0",60,1,2,"false",,,,,,,,,"true",,,
"Coop harbor_9","TID_HARBOR_09","level/generate/harbor_9.json","layout/harbor.level","0,0,0,0,0",60,1,1,"false",,,,,,,,,"true",,,
"Coop harbor_10","TID_HARBOR_10","level/generate/harbor_10.json","layout/harbor.level","0,0,0,0,0",60,1,3,"false",,,,,,,,,"true",,,
"Coop harbor_11","TID_HARBOR_11","level/generate/harbor_11.json","layout/harbor.level","0,0,0,0,0",60,1,5,"false",,,,,,,,,"true",,,
"Coop harbor_12","TID_HARBOR_12","level/generate/harbor_12.json","layout/harbor.level","0,0,0,0,0",60,1,6,"false",,,,,,,,,"true",,,
"Coop harbor_13","TID_HARBOR_13","level/generate/harbor_13.json","layout/harbor.level","0,0,0,0,0",60,1,1,"false",,,,,,,,,"true",,,
"Coop harbor_14","TID_HARBOR_14","level/generate/harbor_14.json","layout/harbor.level","0,0,0,0,0",60,1,1,"false",,,,,,,,,"true",,,
"Coop factory_1","TID_FACTORY_01","level/generate/factory_1.json","layout/factory.level","0,0,0,0,0",60,1,9,"false",,,,,,,,,"true",,,
"Coop factory_2","TID_FACTORY_02","level/generate/factory_2.json","layout/factory.level","0,0,0,0,0",60,1,7,"false",,,,,,,,,"true",,,
"Coop factory_3","TID_FACTORY_03","level/generate/factory_3.json","layout/factory.level","0,0,0,0,0",60,1,10,"false",,,,,,,,,"true",,,
"Coop factory_4","TID_FACTORY_04","level/generate/factory_4.json","layout/factory.level","0,0,0,0,0",60,1,8,"false",,,,,,,,,"true",,,
"Coop factory_5","TID_FACTORY_05","level/generate/factory_5.json","layout/factory.level","0,0,0,0,0",60,1,2,"false",,,,,,,,,"true",,,
"Coop factory_6","TID_FACTORY_06","level/generate/factory_6.json","layout/factory.level","0,0,0,0,0",60,1,1,"false",,,,,,,,,"true",,,
"Coop factory_7","TID_FACTORY_07","level/generate/factory_7.json","layout/factory.level","0,0,0,0,0",60,1,1,"false",,,,,,,,,"true",,,
"Coop factory_8","TID_FACTORY_08","level/generate/factory_8.json","layout/factory.level","0,0,0,0,0",60,1,6,"false",,,,,,,,,"true",,,
"Coop factory_9","TID_FACTORY_09","level/generate/factory_9.json","layout/factory.level","0,0,0,0,0",60,1,3,"false",,,,,,,,,"true",,,
"Coop factory_10","TID_FACTORY_10","level/generate/factory_10.json","layout/factory.level","0,0,0,0,0",60,1,1,"false",,,,,,,,,"true",,,
"Coop factory_11","TID_FACTORY_11","level/generate/factory_11.json","layout/factory.level","0,0,0,0,0",60,1,2,"false",,,,,,,,,"true",,,
"Coop factory_12","TID_FACTORY_12","level/generate/factory_12.json","layout/factory.level","0,0,0,0,0",60,1,4,"false",,,,,,,,,"true",,,
"Coop factory_13","TID_FACTORY_13","level/generate/factory_13.json","layout/factory.level","0,0,0,0,0",60,1,1,"false",,,,,,,,,"true",,,
"Coop factory_14","TID_FACTORY_14","level/generate/factory_14.json","layout/factory.level","0,0,0,0,0",60,1,1,"false",,,,,,,,,"true",,,
"Coop factory_15","TID_FACTORY_15","level/generate/factory_15.json","layout/factory.level","0,0,0,0,0",60,1,1,"false",,,,,,,,,"true",,,
"Coop factory_16","TID_FACTORY_16","level/generate/factory_16.json","layout/factory.level","0,0,0,0,0",60,1,2,"false",,,,,,,,,"true",,,
"Coop factory_17","TID_FACTORY_17","level/generate/factory_17.json","layout/factory.level","0,0,0,0,0",60,1,3,"false",,,,,,,,,"true",,,
"Coop factory_18","TID_FACTORY_18","level/generate/factory_18.json","layout/factory.level","0,0,0,0,0",60,1,4,"false",,,,,,,,,"true",,,
"mainland_b_69","TID_MAINLAND_B_69","level/base/mainland_b_69.json","layout/mainland_b.level","0,56000,50000,50000,50000",60,2867,8501,"false",,,,,,,,,,,,
"mainland_b_70","TID_MAINLAND_B_70","level/base/mainland_b_70.json","layout/mainland_b.level","0,56000,50000,50000,50000",60,3029,9233,"false",,,,,,,,,,,,
"med_a_115","TID_MED_A_115","level/base/med_a_115.json","layout/med_a.level","0,15000,12000,4000,500",30,783,1269,"false",,,,,,,,,,,,
"med_a_116","TID_MED_A_116","level/base/med_a_116.json","layout/med_a.level","0,56000,50000,50000,50000",60,2800,8205,"false",,,,,,,,,,,,
"med_a_117","TID_MED_A_117","level/base/med_a_117.json","layout/med_a.level","0,56000,50000,50000,50000",60,3084,9486,"false",,,,,,,,,,,,
"mainland_a_81","TID_MAINLAND_A_81","level/base/mainland_a_81.json","layout/mainland_a.level","0,54000,48000,48000,47000",59,2700,7767,"false",,,,,,,,,,,,
"mainland_a_82","TID_MAINLAND_A_82","level/base/mainland_a_82.json","layout/mainland_a.level","0,56000,50000,50000,50000",60,2874,8530,"false",,,,,,,,,,,,
"small_a_94","TID_SMALL_A_94","level/base/small_a_94.json","layout/small_a.level","0,56000,50000,50000,50000",60,2752,7995,"false",,,,,,,,,,,,
"small_a_95","TID_SMALL_A_95","level/base/small_a_95.json","layout/small_a.level","0,54000,48000,48000,47000",59,2720,7853,"false",,,,,,,,,,,,
"small_b_79","TID_SMALL_B_79","level/base/small_b_79.json","layout/small_b.level","0,56000,50000,50000,50000",60,2800,8203,"false",,,,,,,,,,,,
"small_b_80","TID_SMALL_B_80","level/base/small_b_80.json","layout/small_b.level","0,56000,50000,50000,50000",60,2893,8614,"false",,,,,,,,,,,,
"Coop harbor_15","TID_HARBOR_15","level/generate/harbor_15.json","layout/harbor.level","0,0,0,0,0",60,1,4,"false",,,,,,,,,"true",,,
"Coop harbor_16","TID_HARBOR_16","level/generate/harbor_16.json","layout/harbor.level","0,0,0,0,0",60,1,2,"false",,,,,,,,,"true",,,
"Coop harbor_17","TID_HARBOR_17","level/generate/harbor_17.json","layout/harbor.level","0,0,0,0,0",60,1,5,"false",,,,,,,,,"true",,,
"Coop harbor_18","TID_HARBOR_18","level/generate/harbor_18.json","layout/harbor.level","0,0,0,0,0",60,1,6,"false",,,,,,,,,"true",,,
"Coop harbor_19","TID_HARBOR_19","level/generate/harbor_19.json","layout/harbor.level","0,0,0,0,0",60,1,7,"false",,,,,,,,,"true",,,
"Coop factory_19","TID_FACTORY_19","level/generate/factory_19.json","layout/factory.level","0,0,0,0,0",60,1,5,"false",,,,,,,,,"true",,,
"Coop factory_20","TID_FACTORY_20","level/generate/factory_20.json","layout/factory.level","0,0,0,0,0",60,1,5,"false",,,,,,,,,"true",,,
"Coop factory_21","TID_FACTORY_21","level/generate/factory_21.json","layout/factory.level","0,0,0,0,0",60,1,6,"false",,,,,,,,,"true",,,
"Coop harbor_20","TID_HARBOR_20","level/generate/harbor_20.json","layout/harbor.level","0,0,0,0,0",60,1,7,"false",,,,,,,,,"true",,,
"Coop harbor_21","TID_HARBOR_21","level/generate/harbor_21.json","layout/harbor.level","0,0,0,0,0",60,1,8,"false",,,,,,,,,"true",,,
"Coop harbor_22","TID_HARBOR_22","level/generate/harbor_22.json","layout/harbor.level","0,0,0,0,0",60,1,9,"false",,,,,,,,,"true",,,
"Coop factory_22","TID_FACTORY_22","level/generate/factory_22.json","layout/factory.level","0,0,0,0,0",60,1,7,"false",,,,,,,,,"true",,,
"Coop factory_23","TID_FACTORY_23","level/generate/factory_23.json","layout/factory.level","0,0,0,0,0",60,1,8,"false",,,,,,,,,"true",,,
"Coop factory_24","TID_FACTORY_24","level/generate/factory_24.json","layout/factory.level","0,0,0,0,0",60,1,9,"false",,,,,,,,,"true",,,
"Coop factory_25","TID_FACTORY_25","level/generate/factory_25.json","layout/factory.level","0,0,0,0,0",60,1,10,"false",,,,,,,,,"true",,,
"persistent_enemybase","TID_EVENT_3","level/bossfight/event_boss.json","layout/enemybase.level","0,900,600,400,200",60,99999999,30,"false",,,,,,,,"true",,"true",,
"Coop factory_26","TID_FACTORY_26","level/generate/factory_26.json","layout/factory.level","0,0,0,0,0",60,1,11,"false",,,,,,,,,"true",,,
"Coop factory_27","TID_FACTORY_27","level/generate/factory_27.json","layout/factory.level","0,0,0,0,0",60,1,11,"false",,,,,,,,,"true",,,
"Coop factory_28","TID_FACTORY_28","level/generate/factory_28.json","layout/factory.level","0,0,0,0,0",60,1,12,"false",,,,,,,,,"true",,,
"Coop harbor_23","TID_HARBOR_23","level/generate/harbor_23.json","layout/harbor.level","0,0,0,0,0",60,1,11,"false",,,,,,,,,"true",,,
"Coop harbor_24","TID_HARBOR_24","level/generate/harbor_24.json","layout/harbor.level","0,0,0,0,0",60,1,11,"false",,,,,,,,,"true",,,
"Coop harbor_25","TID_HARBOR_25","level/generate/harbor_25.json","layout/harbor.level","0,0,0,0,0",60,1,12,"false",,,,,,,,,"true",,,
"persistent_enemybase_2","TID_EVENT_3","level/bossfight/event_boss_2.json","layout/enemybase.level","0,900,600,400,200",60,99999999,30,"false",,,,,,,,"true",,"true",,
"persistent_enemybase_3","TID_EVENT_3","level/bossfight/event_boss_3.json","layout/enemybase.level","0,900,600,400,200",60,99999999,30,"false",,,,,,,,"true",,"true",,
"persistent_enemybase_4","TID_EVENT_3","level/bossfight/event_boss_4.json","layout/enemybase.level","0,900,600,400,200",60,99999999,30,"false",,,,,,,,"true",,"true",,
"mainland_a_83","TID_MAINLAND_A_83","level/base/mainland_a_83.json","layout/mainland_a.level","0,32000,28500,23000,12000",45,1640,3698,"false",,,,,,,,,,,,
"mainland_a_84","TID_MAINLAND_A_84","level/base/mainland_a_84.json","layout/mainland_a.level","0,56000,50000,50000,50000",60,2837,8368,"false",,,,,,,,,,,,
"mainland_a_85","TID_MAINLAND_A_85","level/base/mainland_a_85.json","layout/mainland_a.level","0,26000,21500,16000,6000",40,1316,2678,"false",,,,,,,,,,,,
"mainland_a_86","TID_MAINLAND_A_86","level/base/mainland_a_86.json","layout/mainland_a.level","0,36000,32000,27000,18000",48,1849,4416,"false",,,,,,,,,,,,
"mainland_a_87","TID_MAINLAND_A_87","level/base/mainland_a_87.json","layout/mainland_a.level","0,18000,14000,7000,900",33,971,1723,"false",,,,,,,,,,,,
"mainland_a_88","TID_MAINLAND_A_88","level/base/mainland_a_88.json","layout/mainland_a.level","0,56000,50000,50000,50000",60,3094,9531,"false",,,,,,,,,,,,
"mainland_a_89","TID_MAINLAND_A_89","level/base/mainland_a_89.json","layout/mainland_a.level","0,56000,50000,50000,50000",60,3015,9167,"false",,,,,,,,,,,,
"mainland_a_90","TID_MAINLAND_A_90","level/base/mainland_a_90.json","layout/mainland_a.level","0,56000,50000,50000,50000",60,3047,9315,"false",,,,,,,,,,,,
"mainland_a_91","TID_MAINLAND_A_91","level/base/mainland_a_91.json","layout/mainland_a.level","0,56000,50000,50000,50000",60,2898,8639,"false",,,,,,,,,,,,
"mainland_a_92","TID_MAINLAND_A_92","level/base/mainland_a_92.json","layout/mainland_a.level","0,56000,50000,50000,50000",60,3046,9310,"false",,,,,,,,,,,,
"mainland_a_93","TID_MAINLAND_A_93","level/base/mainland_a_93.json","layout/mainland_a.level","0,56000,50000,50000,50000",60,2944,8845,"false",,,,,,,,,,,,
"mainland_b_71","TID_MAINLAND_B_71","level/base/mainland_b_71.json","layout/mainland_b.level","0,56000,50000,50000,50000",60,2983,9020,"false",,,,,,,,,,,,
"mainland_b_72","TID_MAINLAND_B_72","level/base/mainland_b_72.json","layout/mainland_b.level","0,56000,50000,50000,50000",60,3070,9420,"false",,,,,,,,,,,,
"mainland_b_73","TID_MAINLAND_B_73","level/base/mainland_b_73.json","layout/mainland_b.level","0,32000,28500,23000,12000",45,1539,3369,"false",,,,,,,,,,,,
"mainland_b_74","TID_MAINLAND_B_74","level/base/mainland_b_74.json","layout/mainland_b.level","0,56000,50000,50000,50000",60,3053,9340,"false",,,,,,,,,,,,
"mainland_b_75","TID_MAINLAND_B_75","level/base/mainland_b_75.json","layout/mainland_b.level","0,54000,48000,48000,47000",59,2719,7852,"false",,,,,,,,,,,,
"mainland_b_76","TID_MAINLAND_B_76","level/base/mainland_b_76.json","layout/mainland_b.level","0,36000,32000,27000,18000",48,1873,4502,"false",,,,,,,,,,,,
"mainland_b_77","TID_MAINLAND_B_77","level/base/mainland_b_77.json","layout/mainland_b.level","0,54000,48000,48000,47000",59,2712,7819,"false",,,,,,,,,,,,
"mainland_b_78","TID_MAINLAND_B_78","level/base/mainland_b_78.json","layout/mainland_b.level","0,56000,50000,50000,50000",60,3030,9238,"false",,,,,,,,,,,,
"mainland_b_79","TID_MAINLAND_B_79","level/base/mainland_b_79.json","layout/mainland_b.level","0,56000,50000,50000,50000",60,2941,8832,"false",,,,,,,,,,,,
"mainland_b_80","TID_MAINLAND_B_80","level/base/mainland_b_80.json","layout/mainland_b.level","0,56000,50000,50000,50000",60,2997,9087,"false",,,,,,,,,,,,
"med_a_118","TID_MED_A_118","level/base/med_a_118.json","layout/med_a.level","0,29000,26000,20000,9000",43,1449,3084,"false",,,,,,,,,,,,
"med_a_119","TID_MED_A_119","level/base/med_a_119.json","layout/med_a.level","0,39000,35000,30000,23000",50,1956,4800,"false",,,,,,,,,,,,
"med_a_120","TID_MED_A_120","level/base/med_a_120.json","layout/med_a.level","0,51000,45000,44000,41000",57,2566,7199,"false",,,,,,,,,,,,
"med_a_121","TID_MED_A_121","level/base/med_a_121.json","layout/med_a.level","0,56000,50000,50000,50000",60,3094,9532,"false",,,,,,,,,,,,
"med_a_122","TID_MED_A_122","level/base/med_a_122.json","layout/med_a.level","0,56000,50000,50000,50000",60,3056,9356,"false",,,,,,,,,,,,
"med_a_123","TID_MED_A_123","level/base/med_a_123.json","layout/med_a.level","0,56000,50000,50000,50000",60,3074,9440,"false",,,,,,,,,,,,
"small_b_81","TID_SMALL_B_81","level/base/small_b_81.json","layout/small_b.level","0,56000,50000,50000,50000",60,2966,8946,"false",,,,,,,,,,,,
"small_b_82","TID_SMALL_B_82","level/base/small_b_82.json","layout/small_b.level","0,53000,47000,46000,44000",58,2678,7671,"false",,,,,,,,,,,,
"small_b_83","TID_SMALL_B_83","level/base/small_b_83.json","layout/small_b.level","0,56000,50000,50000,50000",60,2954,8890,"false",,,,,,,,,,,,
"small_b_84","TID_SMALL_B_84","level/base/small_b_84.json","layout/small_b.level","0,56000,50000,50000,50000",60,3108,9598,"false",,,,,,,,,,,,
"small_b_85","TID_SMALL_B_85","level/base/small_b_85.json","layout/small_b.level","0,32000,28500,23000,12000",45,1611,3603,"false",,,,,,,,,,,,
"small_b_86","TID_SMALL_B_86","level/base/small_b_86.json","layout/small_b.level","0,49000,44000,42000,38000",56,2425,6613,"false",,,,,,,,,,,,
"small_b_87","TID_SMALL_B_87","level/base/small_b_87.json","layout/small_b.level","0,56000,50000,50000,50000",60,3005,9120,"false",,,,,,,,,,,,
"small_b_88","TID_SMALL_B_88","level/base/small_b_88.json","layout/small_b.level","0,56000,50000,50000,50000",60,2849,8420,"false",,,,,,,,,,,,
"small_b_89","TID_SMALL_B_89","level/base/small_b_89.json","layout/small_b.level","0,51000,45000,44000,41000",57,2559,7169,"false",,,,,,,,,,,,
"small_b_90","TID_SMALL_B_90","level/base/small_b_90.json","layout/small_b.level","0,46000,41000,38000,33000",54,2287,6059,"false",,,,,,,,,,,,
"small_b_91","TID_SMALL_B_91","level/base/small_b_91.json","layout/small_b.level","0,56000,50000,50000,50000",60,3087,9501,"false",,,,,,,,,,,,
"small_b_92","TID_SMALL_B_92","level/base/small_b_92.json","layout/small_b.level","0,47000,42000,40000,35000",55,2365,6372,"false",,,,,,,,,,,,
"small_a_96","TID_SMALL_A_96","level/base/small_a_96.json","layout/small_a.level","0,56000,50000,50000,50000",60,3085,9491,"false",,,,,,,,,,,,
"small_a_97","TID_SMALL_A_97","level/base/small_a_97.json","layout/small_a.level","0,56000,50000,50000,50000",60,2905,8671,"false",,,,,,,,,,,,
"small_a_98","TID_SMALL_A_98","level/base/small_a_98.json","layout/small_a.level","0,34000,30000,24000,14000",46,1698,3894,"false",,,,,,,,,,,,
"small_a_99","TID_SMALL_A_99","level/base/small_a_99.json","layout/small_a.level","0,26000,21500,16000,6000",40,1292,2606,"false",,,,,,,,,,,,
"small_a_100","TID_SMALL_A_100","level/base/small_a_100.json","layout/small_a.level","0,38000,34000,29000,20000",49,1945,4762,"false",,,,,,,,,,,,
"Coop harbor_26","TID_HARBOR_26","level/generate/harbor_26.json","layout/harbor.level","0,0,0,0,0",60,1,11,"false",,,,,,,,,"true",,,
"Coop harbor_27","TID_HARBOR_27","level/generate/harbor_27.json","layout/harbor.level","0,0,0,0,0",60,1,10,"false",,,,,,,,,"true",,,
"Coop harbor_28","TID_HARBOR_28","level/generate/harbor_28.json","layout/harbor.level","0,0,0,0,0",60,1,12,"false",,,,,,,,,"true",,,
"Coop harbor_29","TID_HARBOR_29","level/generate/harbor_29.json","layout/harbor.level","0,0,0,0,0",60,1,11,"false",,,,,,,,,"true",,,
"Coop factory_29","TID_FACTORY_29","level/generate/factory_29.json","layout/factory.level","0,0,0,0,0",60,1,12,"false",,,,,,,,,"true",,,
"Coop factory_30","TID_FACTORY_30","level/generate/factory_30.json","layout/factory.level","0,0,0,0,0",60,1,12,"false",,,,,,,,,"true",,,
"Coop factory_31","TID_FACTORY_31","level/generate/factory_31.json","layout/factory.level","0,0,0,0,0",60,1,11,"false",,,,,,,,,"true",,,
"Coop factory_32","TID_FACTORY_32","level/generate/factory_32.json","layout/factory.level","0,0,0,0,0",60,1,10,"false",,,,,,,,,"true",,,
"persistent_enemybase_5","TID_EVENT_3","level/bossfight/event_boss_5.json","layout/enemybase.level","0,900,600,400,200",60,99999999,30,"false",,,,,,,,"true",,"true",,
"persistent_enemybase_6","TID_EVENT_3","level/bossfight/event_boss_6.json","layout/enemybase.level","0,900,600,400,200",60,99999999,30,"false",,,,,,,,"true",,"true",,
"mr_crabs","TID_MEGABASE_MAP_TITLE","level/generate/octobase.json","layout/octobase.level","0,0,0,0,0",60,1,4,"false",,,,,,,,,,,,
"Coop factory_33","TID_FACTORY_33","level/generate/factory_33.json","layout/factory.level","0,0,0,0,0",60,1,7,"false",,,,,,,,,"true",,,
"Coop factory_34","TID_FACTORY_34","level/generate/factory_34.json","layout/factory.level","0,0,0,0,0",60,1,6,"false",,,,,,,,,"true",,,
"Coop factory_35","TID_FACTORY_35","level/generate/factory_35.json","layout/factory.level","0,0,0,0,0",60,1,5,"false",,,,,,,,,"true",,,
"Coop factory_36","TID_FACTORY_36","level/generate/factory_36.json","layout/factory.level","0,0,0,0,0",60,1,7,"false",,,,,,,,,"true",,,
"Coop factory_37","TID_FACTORY_37","level/generate/factory_37.json","layout/factory.level","0,0,0,0,0",60,1,5,"false",,,,,,,,,"true",,,
"Coop harbor_30","TID_HARBOR_30","level/generate/harbor_30.json","layout/harbor.level","0,0,0,0,0",60,1,7,"false",,,,,,,,,"true",,,
"Coop harbor_31","TID_HARBOR_31","level/generate/harbor_31.json","layout/harbor.level","0,0,0,0,0",60,1,6,"false",,,,,,,,,"true",,,
"Coop harbor_32","TID_HARBOR_32","level/generate/harbor_32.json","layout/harbor.level","0,0,0,0,0",60,1,5,"false",,,,,,,,,"true",,,
"Coop harbor_33","TID_HARBOR_33","level/generate/harbor_33.json","layout/harbor.level","0,0,0,0,0",60,1,7,"false",,,,,,,,,"true",,,
"Coop harbor_34","TID_HARBOR_34","level/generate/harbor_34.json","layout/harbor.level","0,0,0,0,0",60,1,5,"false",,,,,,,,,"true",,,
"small_a_101","TID_SMALL_A_101","level/base/small_a_101.json","layout/small_a.level","0,56000,50000,50000,50000",60,3055,9349,"false",,,,,,,,,,,,
"small_a_102","TID_SMALL_A_102","level/base/small_a_102.json","layout/small_a.level","0,56000,50000,50000,50000",60,3106,9585,"false",,,,,,,,,,,,
"small_b_93","TID_SMALL_B_93","level/base/small_b_93.json","layout/small_b.level","0,56000,50000,50000,50000",60,3108,9598,"false",,,,,,,,,,,,
"med_a_124","TID_MED_A_124","level/base/med_a_124.json","layout/med_a.level","0,60000,55000,55000,55000",60,3988,13975,"false",,,,,,,,,,,,
"med_a_125","TID_MED_A_125","level/base/med_a_125.json","layout/med_a.level","0,60000,55000,55000,55000",60,4588,17282,"false",,,,,,,,,,,,
"mainland_a_94","TID_MAINLAND_A_94","level/base/mainland_a_94.json","layout/mainland_a.level","0,56000,50000,50000,50000",60,3048,9320,"false",,,,,,,,,,,,
"mainland_b_81","TID_MAINLAND_B_81","level/base/mainland_b_81.json","layout/mainland_b.level","0,56000,50000,50000,50000",60,3109,9603,"false",,,,,,,,,,,,
"med_a_126","TID_MED_A_126","level/base/med_a_126.json","layout/med_a.level","0,60000,55000,55000,55000",60,4821,18628,"false",,,,,,,,,,,,
"med_a_127","TID_MED_A_127","level/base/med_a_127.json","layout/med_a.level","0,60000,55000,55000,55000",60,3438,11171,"false",,,,,,,,,,,,
"med_a_128","TID_MED_A_128","level/base/med_a_128.json","layout/med_a.level","0,60000,55000,55000,55000",60,3857,13290,"false",,,,,,,,,,,,
"med_a_129","TID_MED_A_129","level/base/med_a_129.json","layout/med_a.level","0,60000,55000,55000,55000",60,3703,12496,"false",,,,,,,,,,,,
"small_a_103","TID_SMALL_A_103","level/base/small_a_103.json","layout/small_a.level","0,60000,55000,55000,55000",60,3510,11528,"false",,,,,,,,,,,,
"small_a_104","TID_SMALL_A_104","level/base/small_a_104.json","layout/small_a.level","0,60000,55000,55000,55000",60,3278,10398,"false",,,,,,,,,,,,
"small_a_105","TID_SMALL_A_105","level/base/small_a_105.json","layout/small_a.level","0,60000,55000,55000,55000",60,4453,16517,"false",,,,,,,,,,,,
"small_a_106","TID_SMALL_A_106","level/base/small_a_106.json","layout/small_a.level","0,60000,55000,55000,55000",60,3541,11682,"false",,,,,,,,,,,,
"small_a_107","TID_SMALL_A_107","level/base/small_a_107.json","layout/small_a.level","0,60000,55000,55000,55000",60,4125,14710,"false",,,,,,,,,,,,
"small_a_108","TID_SMALL_A_108","level/base/small_a_108.json","layout/small_a.level","0,56000,50000,50000,50000",60,3085,9491,"false",,,,,,,,,,,,
"small_a_109","TID_SMALL_A_109","level/base/small_a_109.json","layout/small_a.level","0,60000,55000,55000,55000",60,3515,11550,"false",,,,,,,,,,,,
"mainland_a_95","TID_MAINLAND_A_905","level/base/mainland_a_95.json","layout/mainland_a.level","0,60000,55000,55000,55000",60,4484,16691,"false",,,,,,,,,,,,
"small_b_94","TID_SMALL_B_904","level/base/small_b_94.json","layout/small_b.level","0,60000,55000,55000,55000",60,3219,10115,"false",,,,,,,,,,,,
"Coop harbor_35","TID_HARBOR_35","level/generate/harbor_35.json","layout/harbor.level","0,0,0,0,0",60,1,13,"false",,,,,,,,,"true",,,
"Coop factory_38","TID_FACTORY_38","level/generate/factory_38.json","layout/factory.level","0,0,0,0,0",60,1,13,"false",,,,,,,,,"true",,,
"Coop factory_39","TID_FACTORY_39","level/generate/factory_39.json","layout/factory.level","0,0,0,0,0",60,1,13,"false",,,,,,,,,"true",,,
"Coop harbor_36","TID_HARBOR_36","level/generate/harbor_36.json","layout/harbor.level","0,0,0,0,0",60,1,7,"false",,,,,,,,,"true",,,
"mercenary_camp_1","TID_EVENT_5","level/bossfight/boss4.json","layout/playerbase.level","0,900,600,500,400",0,99999999,30,"false",,,,,,,,,,,"true",
"Coop harbor_37","TID_HARBOR_37","level/generate/harbor_37.json","layout/harbor.level","0,0,0,0,0",60,1,13,"false",,,,,,,,,"true",,,
"Coop factory_40","TID_FACTORY_40","level/generate/factory_40.json","layout/factory.level","0,0,0,0,0",60,1,13,"false",,,,,,,,,"true",,,
"persistent_enemybase_7","TID_EVENT_3","level/bossfight/event_boss_7.json","layout/enemybase.level","0,900,600,400,200",60,99999999,30,"false",,,,,,,,"true",,"true",,
"persistent_enemybase_8","TID_EVENT_3","level/bossfight/event_boss_8.json","layout/enemybase.level","0,900,600,400,200",60,99999999,30,"false",,,,,,,,"true",,"true",,
"persistent_enemybase_9","TID_EVENT_3","level/bossfight/event_boss_9.json","layout/enemybase.level","0,900,600,400,200",60,99999999,30,"false",,,,,,,,"true",,"true",,
"persistent_enemybase_10","TID_EVENT_3","level/bossfight/event_boss_10.json","layout/enemybase.level","0,900,600,400,200",60,99999999,30,"false",,,,,,,,"true",,"true",,
"mainland_a_96","TID_MAINLAND_A_96","level/base/mainland_a_96.json","layout/mainland_a.level","0,28000,24500,18000,8000",42,1419,2988,"false",,,,,,,,,,,,"Ile"
"mainland_a_97","TID_MAINLAND_A_97","level/base/mainland_a_97.json","layout/mainland_a.level","0,15000,12000,4000,500",30,809,1328,"false",,,,,,,,,,,,"nothin"
"mainland_b_82","TID_MAINLAND_B_82","level/base/mainland_b_82.json","layout/mainland_b.level","0,19000,15000,8000,1200",34,978,1741,"false",,,,,,,,,,,,"nothin"
"mainland_b_83","TID_MAINLAND_B_83","level/base/mainland_b_83.json","layout/mainland_b.level","0,18000,14000,7000,900",33,924,1606,"false",,,,,,,,,,,,"Kodagrux"
"med_a_130","TID_MED_A_130","level/base/med_a_130.json","layout/med_a.level","0,36000,32000,27000,18000",48,1819,4311,"false",,,,,,,,,,,,"Tadej"
"med_a_131","TID_MED_A_131","level/base/med_a_131.json","layout/med_a.level","0,34000,30000,24000,14000",46,1678,3827,"false",,,,,,,,,,,,"nothin"
"med_a_132","TID_MED_A_132","level/base/med_a_132.json","layout/med_a.level","0,21000,17000,11000,2000",36,1087,2028,"false",,,,,,,,,,,,"nothin"
"small_a_110","TID_SMALL_A_110","level/base/small_a_110.json","layout/small_a.level","0,47000,42000,40000,35000",55,2367,6378,"false",,,,,,,,,,,,"nothin"
