"Barbarian",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,
,"walk","false",,,"barbarian_death_1","true","true",255,255,255,,,,300
,"idle","false",1,,"barbarian_death_1","true","true",255,255,255,,,,300
,"attack","false",1,11,"barbarian_death_1","true","true",255,255,255,,,,300
,"celebrate","false",1,,"barbarian_death_1","true","true",255,255,255,,,,300
,"die","false",1,,"barbarian_death_1","true","true",255,255,255,,,,300
,"spawn","false",1,,"barbarian_death_1","true","true",255,255,255,,,,300
"prototype_bee",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale"
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int"
,"walk","true",,,"Gargoyle1_FastFly","true","true",205,166,205,0,0,0,50
,"idle","true",1,,"Gargoyle1_fly","true","true",205,166,205,0,0,0,50
,"attack","true",1,8,"Gargoyle1_Attack2","false","true",205,166,205,0,0,0,50
,"celebrate","false",,,"Gargoyle1_Attack2_3","false","true",205,166,205,0,0,0,50
,"die","false",1,,"barbarian_death_1","true","true",205,166,205,0,0,0,50
"elder_ground_lvl1",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,
,"walk","true",,,"elder_lvl1_walk1","true","true",,,,,,,
,"idle","true",1,,"elder_lvl1_idle1","true","true",,,,,,,
,"sleep","false",1,,"elder_lvl1_sleep1","true","true",,,,,,,
,"attack","true",1,12,"elder_lvl1_ground_attack1","false","true",,,,,,,
,"celebrate","false",1,,"elder_lvl1_cheer1","false","true",,,,,,,
,"die","false",1,,"elder_lvl1_stunned1","true","true",,,,,,,
,"attack2","true",,5,"elder_lvl1_summon1","false","true",,,,,,,
"elder_air_lvl1",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,
,"walk","true",,,"elder_lvl1_fly1","true","true",,,,,,,
,"idle","true",1,,"elder_lvl1_fly_idle1","true","true",,,,,,,
,"sleep","false",1,,"elder_lvl1_sleep1","true","true",,,,,,,
,"attack","true",1,13,"elder_lvl1_air_attack1","false","true",,,,,,,
,"celebrate","false",1,,"elder_lvl1_fly_cheer1","false","true",,,,,,,
,"die","false",1,,"elder_lvl1_fly_stunned1","true","true",,,,,,,
,"attack2","true",,5,"elder_lvl1_fly_summon1","false","true",,,,,,,
"elder_ground_lvl2",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,
,"walk","true",,,"elder_lvl2_walk1","true","true",,,,,,,
,"idle","true",1,,"elder_lvl2_idle1","true","true",,,,,,,
,"sleep","false",1,,"elder_lvl2_sleep1","true","true",,,,,,,
,"attack","true",1,12,"elder_lvl2_ground_attack1","false","true",,,,,,,
,"celebrate","false",1,,"elder_lvl2_cheer1","false","true",,,,,,,
,"die","false",1,,"elder_lvl2_stunned1","true","true",,,,,,,
,"attack2","true",,5,"elder_lvl2_summon1","false","true",,,,,,,
"elder_air_lvl2",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,
,"walk","true",,,"elder_lvl2_fly1","true","true",,,,,,,
,"idle","true",1,,"elder_lvl2_fly_idle1","true","true",,,,,,,
,"sleep","false",1,,"elder_lvl2_sleep1","true","true",,,,,,,
,"attack","true",1,13,"elder_lvl2_air_attack1","false","true",,,,,,,
,"celebrate","false",1,,"elder_lvl2_fly_cheer1","false","true",,,,,,,
,"die","false",1,,"elder_lvl2_fly_stunned1","true","true",,,,,,,
,"attack2","true",,5,"elder_lvl2_fly_summon1","false","true",,,,,,,
"Troll_lvl1",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale"
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int"
,"walk","true",,,"troll_lvl1_walk1","true","true",,,,,,,
,"idle","true",1,,"troll_lvl1_idle1","true","true",,,,,,,
,"attack","true",1,14,"troll_lvl1_attack1","false","true",,,,,,,
,"celebrate","false",1,,"troll_lvl1_idle1_1","true","true",,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",,,,,,,
"Troll_lvl2",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale"
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int"
,"walk","true",,,"troll_lvl2_walk1","true","true",,,,,,,
,"idle","true",1,,"troll_lvl2_idle1","true","true",,,,,,,
,"attack","true",1,14,"troll_lvl2_attack1","false","true",,,,,,,
,"celebrate","false",1,,"troll_lvl2_idle1_1","true","true",,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",,,,,,,
"BabyDragon_lvl1",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale"
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int"
,"walk","true",,,"baby_dragon_lvl1_fly1","true","true",,,,,,,100
,"idle","true",10,,"baby_dragon_lvl1_fly1","true","true",,,,,,,100
,,"true",2,,"baby_dragon_lvl1_fly1","true","true",,,,,,,100
,"attack","true",1,11,"baby_dragon_lvl1_attack1","false","false",,,,,,,100
,,"true",1,11,"baby_dragon_lvl1_attack1","false","false",,,,,,,100
,"celebrate","true",4,,"baby_dragon_lvl1_fly1","true","true",,,,,,,100
,,"true",1,,"baby_dragon_lvl1_fly1","true","true",,,,,,,100
,"die","false",1,,"barbarian_death_1","false","true",,,,,,,100
"BabyDragon_lvl2",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale"
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int"
,"walk","true",,,"baby_dragon_lvl1_fly1","true","true",,,,,,,110
,"idle","true",10,,"baby_dragon_lvl1_fly1","true","true",,,,,,,110
,,"true",2,,"baby_dragon_lvl1_fly1","true","true",,,,,,,110
,"attack","true",1,11,"baby_dragon_lvl1_attack1","false","false",,,,,,,110
,,"true",1,11,"baby_dragon_lvl1_attack1","false","false",,,,,,,110
,"celebrate","true",4,,"baby_dragon_lvl1_fly1","true","true",,,,,,,110
,,"true",1,,"baby_dragon_lvl1_fly1","true","true",,,,,,,110
,"die","false",1,,"barbarian_death_1","false","true",,,,,,,110
"BabyDragon_lvl3",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale"
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int"
,"walk","true",,,"baby_dragon_lvl2_fly1","true","true",,,,,,,115
,"idle","true",10,,"baby_dragon_lvl2_fly1","true","true",,,,,,,115
,,"true",2,,"baby_dragon_lvl2_fly1","true","true",,,,,,,115
,"attack","true",1,11,"baby_dragon_lvl2_attack1","false","false",,,,,,,115
,,"true",1,11,"baby_dragon_lvl2_attack1","false","false",,,,,,,115
,"celebrate","true",4,,"baby_dragon_lvl2_fly1","true","true",,,,,,,115
,,"true",1,,"baby_dragon_lvl2_fly1","true","true",,,,,,,115
,"die","false",1,,"barbarian_death_1","false","true",,,,,,,115
"BabyDragon_lvl4",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale"
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int"
,"walk","true",,,"baby_dragon_lvl3_fly1","true","true",,,,,,,120
,"idle","true",10,,"baby_dragon_lvl3_fly1","true","true",,,,,,,120
,,"true",2,,"baby_dragon_lvl3_fly1","true","true",,,,,,,120
,"attack","true",1,11,"baby_dragon_lvl3_attack1","false","false",,,,,,,120
,,"true",1,11,"baby_dragon_lvl3_attack1","false","false",,,,,,,120
,"celebrate","true",4,,"baby_dragon_lvl3_fly1","true","true",,,,,,,120
,,"true",1,,"baby_dragon_lvl3_fly1","true","true",,,,,,,120
,"die","false",1,,"barbarian_death_1","false","true",,,,,,,120
"BabyDragon_lvl5",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale"
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int"
,"walk","true",,,"baby_dragon_lvl4_fly1","true","true",,,,,,,120
,"idle","true",10,,"baby_dragon_lvl4_fly1","true","true",,,,,,,120
,,"true",2,,"baby_dragon_lvl4_fly1","true","true",,,,,,,120
,"attack","true",1,11,"baby_dragon_lvl4_attack1","false","false",,,,,,,120
,,"true",1,11,"baby_dragon_lvl4_attack1","false","false",,,,,,,120
,"celebrate","true",4,,"baby_dragon_lvl4_fly1","true","true",,,,,,,120
,,"true",1,,"baby_dragon_lvl4_fly1","true","true",,,,,,,120
,"die","false",1,,"barbarian_death_1","false","true",,,,,,,120
"Miner_lvl1",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale"
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int"
,"walk","true",,,"miner_lvl1_run1","true","true",,,,,,,
,"idle","true",,,"miner_lvl1_idle1","true","true",,,,,,,
,"attack","true",,17,"miner_lvl1_attack1","false","true",,,,,,,
,"celebrate","true",,,"miner_lvl1_idle1","true","true",,,,,,,
,"work1","false",1,10,"miner_lvl1_attack1_1","true","true",,,,,,,
,"work2","false",1,10,"miner_lvl1_idle1_1","true","true",,,,,,,
,"busy","true",1,10,"miner_lvl1_attack1","true","true",,,,,,,
,,"true",1,10,"miner_lvl1_idle1","true","true",,,,,,,
,"die","false",,,"barbarian_death_1","false","true",,,,,,,
,"hide","true",,18,"miner_lvl1_dig1","false","false",,,,,,,
"Miner_lvl2",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale"
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int"
,"walk","true",,,"miner_lvl1_run1","true","true",,,,,,,
,"idle","true",,,"miner_lvl1_idle1","true","true",,,,,,,
,"attack","true",,17,"miner_lvl1_attack1","false","true",,,,,,,
,"celebrate","true",,,"miner_lvl1_idle1","true","true",,,,,,,
,"die","false",,,"barbarian_death_1","false","true",,,,,,,
,"hide","true",,18,"miner_lvl1_dig1","false","false",,,,,,,
"Miner_lvl3",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale"
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int"
,"walk","true",,,"miner_lvl2_run1","true","true",,,,,,,
,"idle","true",,,"miner_lvl2_idle1","true","true",,,,,,,
,"attack","true",,17,"miner_lvl2_attack1","false","true",,,,,,,
,"celebrate","true",,,"miner_lvl2_idle1","true","true",,,,,,,
,"die","false",,,"barbarian_death_1","false","true",,,,,,,
,"hide","true",,18,"miner_lvl2_dig1","false","false",,,,,,,
"Miner_lvl4",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale"
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int"
,"walk","true",,,"miner_lvl3_run1","true","true",,,,,,,
,"idle","true",,,"miner_lvl3_idle1","true","true",,,,,,,
,"attack","true",,17,"miner_lvl3_attack1","false","true",,,,,,,
,"celebrate","true",,,"miner_lvl3_idle1","true","true",,,,,,,
,"die","false",,,"barbarian_death_1","false","true",,,,,,,
,"hide","true",,18,"miner_lvl3_dig1","false","false",,,,,,,
"BomberTower_lvl1",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale"
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int"
,"idle","true",,,"b_skeleton1_idle1","true","true",,,,,,,108
,"attack","true",,11,"b_skeleton1_attack1","false","true",,,,,,,
,"walk","true",,,"b_skeleton1_idle1","true","true",,,,,,,
"BomberTower_lvl2",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale"
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int"
,"idle","true",,,"b_skeleton2_idle1","true","true",,,,,,,108
,"attack","true",,11,"b_skeleton2_attack1","false","true",,,,,,,
,"walk","true",,,"b_skeleton2_idle1","true","true",,,,,,,
"BomberTower_lvl3",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale"
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int"
,"idle","true",,,"b_skeleton4_idle1","true","true",,,,,,,108
,"attack","true",,11,"b_skeleton4_attack1","false","true",,,,,,,
,"walk","true",,,"b_skeleton4_idle1","true","true",,,,,,,
"MovingCannon_lvl1",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale",,,,,,
,"String","boolean","int","int","String","boolean","int","int",,,,,,
,"idle","true",,,"movingCannon_lvl1_idle1","true",19,90,,,,,,
,"attack","true",,2,"movingCannon_lvl1_attack1","false",19,90,,,,,,
,"walk","true",,,"movingCannon_lvl1_run1","true",19,90,,,,,,
,"die","false",,,"temp_dummy5","false",,,,,,,,
"MovingCannon_lvl2",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale",,,,,,
,"String","boolean","int","int","String","boolean","int","int",,,,,,
,"idle","true",,,"movingCannon_lvl2_idle1","true",19,93,,,,,,
,"attack","true",,2,"movingCannon_lvl2_attack1","false",19,93,,,,,,
,"walk","true",,,"movingCannon_lvl2_run1","true",19,93,,,,,,
,"die","false",,,"temp_dummy5","false",,,,,,,,
"MovingCannon_lvl3",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale",,,,,,
,"String","boolean","int","int","String","boolean","int","int",,,,,,
,"idle","true",,,"movingCannon_lvl3_idle1","true",19,93,,,,,,
,"attack","true",,2,"movingCannon_lvl3_attack1","false",19,93,,,,,,
,"walk","true",,,"movingCannon_lvl3_run1","true",19,93,,,,,,
,"die","false",,,"temp_dummy5","false",,,,,,,,
"MovingCannon_lvl4",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale",,,,,,
,"String","boolean","int","int","String","boolean","int","int",,,,,,
,"idle","true",,,"movingCannon_lvl4_idle1","true",19,93,,,,,,
,"attack","true",,2,"movingCannon_lvl4_attack1","false",19,93,,,,,,
,"walk","true",,,"movingCannon_lvl4_run1","true",19,93,,,,,,
,"die","false",,,"temp_dummy5","false",,,,,,,,
"BrokenCannon_lvl1",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale",,,,,,
,"String","boolean","int","int","String","boolean","int","int",,,,,,
,"idle","true",,,"brokenCannon_lvl1_idle1","true",19,90,,,,,,
,"attack","true",,2,"brokenCannon_lvl1_attack1","false",19,90,,,,,,
,"walk","true",,,"brokenCannon_lvl1_run1","true",19,90,,,,,,
,"die","false",,,"temp_dummy5","false",,,,,,,,
"BrokenCannon_lvl2",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale",,,,,,
,"String","boolean","int","int","String","boolean","int","int",,,,,,
,"idle","true",,,"brokenCannon_lvl2_idle1","true",19,93,,,,,,
,"attack","true",,2,"brokenCannon_lvl2_attack1","false",19,93,,,,,,
,"walk","true",,,"brokenCannon_lvl2_run1","true",19,93,,,,,,
,"die","false",,,"temp_dummy5","false",,,,,,,,
"BrokenCannon_lvl3",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale",,,,,,
,"String","boolean","int","int","String","boolean","int","int",,,,,,
,"idle","true",,,"brokenCannon_lvl3_idle1","true",19,93,,,,,,
,"attack","true",,2,"brokenCannon_lvl3_attack1","false",19,93,,,,,,
,"walk","true",,,"brokenCannon_lvl3_run1","true",19,93,,,,,,
,"die","false",,,"temp_dummy5","false",,,,,,,,
"BrokenCannon_lvl4",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale",,,,,,
,"String","boolean","int","int","String","boolean","int","int",,,,,,
,"idle","true",,,"brokenCannon_lvl4_idle1","true",19,93,,,,,,
,"attack","true",,2,"brokenCannon_lvl4_attack1","false",19,93,,,,,,
,"walk","true",,,"brokenCannon_lvl4_run1","true",19,93,,,,,,
,"die","false",,,"temp_dummy5","false",,,,,,,,
"MasterBuilder",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,
,"walk","true",,,"master_builder_walk1","true","true",,,,,,,
,"idle","true",1,,"master_builder_idle2","true","true",,,,,,,
,,"true",1,,"master_builder_idle2","true","true",,,,,,,
,,"true",1,,"master_builder_idle2","true","true",,,,,,,
,"busy","true",1,10,"master_builder_build1","true","true",,,,,,,
,,"true",1,10,"master_builder_build2","true","true",,,,,,,
,"work1","false",1,,"masterbuilder_heroUpgrade1","true","true",,,,,,,
,"work2","false",1,,"masterbuilder_heroUpgrade2","true","true",,,,,,,
,"celebrate","true",1,,"master_builder_idle1","true","true",,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",,,,,,,
"Warmachine_lvl1",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,
,"walk","true",,,"warmachine_run1","true","true",115,,,,,,
,"idle","true",,,"warmachine_idle1","true","true",115,,,,,,
,"sleep","false",,,"warmachine_sleep","true","true",115,,,,,,
,"attack","true",,17,"warmachine_attack1","false","true",115,,,,,,
,"celebrate","false",,,"warmachine_idle1_3","false","true",115,,,,,,
,"activate","true",,,"warmachine_activate1","false","true",115,,,,,,
,"die","false",,,"warmachine_die","false","true",115,,,,,,
"Warmachine_lvl1_activated",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,
,"walk","true",,,"warmachine_activated_run1","true","true",115,,,,,,
,"idle","true",,,"warmachine_activated_idle1","true","true",115,,,,,,
,"sleep","false",,,"warmachine_sleep","true","true",115,,,,,,
,"attack","true",,17,"warmachine_activated_attack1","false","true",115,,,,,,
,"celebrate","false",,,"warmachine_activated_idle1_3","false","true",115,,,,,,
,"die","false",,,"warmachine_die","false","true",115,,,,,,
"Warmachine_lvl2",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,
,"walk","true",,,"warmachine2_run1","true","true",115,,,,,,
,"idle","true",,,"warmachine2_idle1","true","true",115,,,,,,
,"sleep","false",,,"warmachine2_sleep","true","true",115,,,,,,
,"attack","true",,17,"warmachine2_attack1","false","true",115,,,,,,
,"celebrate","false",,,"warmachine2_idle1_3","false","true",115,,,,,,
,"activate","true",,,"warmachine2_activate1","false","true",115,,,,,,
,"die","false",,,"warmachine_die","false","true",115,,,,,,
"Warmachine_lvl2_activated",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,
,"walk","true",,,"warmachine2_activated_run1","true","true",115,,,,,,
,"idle","true",,,"warmachine2_activated_idle1","true","true",115,,,,,,
,"sleep","false",,,"warmachine2_sleep","true","true",115,,,,,,
,"attack","true",,17,"warmachine2_activated_attack1","false","true",115,,,,,,
,"celebrate","false",,,"warmachine2_activated_idle1_3","false","true",115,,,,,,
,"die","false",,,"warmachine_die","false","true",115,,,,,,
"Warmachine_lvl3",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,
,"walk","true",,,"warmachine3_run1","true","true",115,,,,,,
,"idle","true",,,"warmachine3_idle1","true","true",115,,,,,,
,"sleep","false",,,"warmachine3_sleep","true","true",115,,,,,,
,"attack","true",,17,"warmachine3_attack1","false","true",115,,,,,,
,"celebrate","false",,,"warmachine3_idle1_3","false","true",115,,,,,,
,"activate","true",,,"warmachine3_activate1","false","true",115,,,,,,
,"die","false",,,"warmachine_die","false","true",115,,,,,,
"Warmachine_lvl3_activated",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,
,"walk","true",,,"warmachine3_activated_run1","true","true",115,,,,,,
,"idle","true",,,"warmachine3_activated_idle1","true","true",115,,,,,,
,"sleep","false",,,"warmachine3_sleep","true","true",115,,,,,,
,"attack","true",,17,"warmachine3_activated_attack1","false","true",115,,,,,,
,"celebrate","false",,,"warmachine3_activated_idle1_3","false","true",115,,,,,,
,"die","false",,,"warmachine_die","false","true",115,,,,,,
"Warmachine_lvl4",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,
,"walk","true",,,"warmachine4_run1","true","true",115,,,,,,
,"idle","true",,,"warmachine4_idle1","true","true",115,,,,,,
,"sleep","false",,,"warmachine4_sleep","true","true",115,,,,,,
,"attack","true",,17,"warmachine4_attack1","false","true",115,,,,,,
,"celebrate","false",,,"warmachine4_idle1_3","false","true",115,,,,,,
,"activate","true",,,"warmachine4_activate1","false","true",115,,,,,,
,"die","false",,,"warmachine_die","false","true",115,,,,,,
"Warmachine_lvl4_activated",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,
,"walk","true",,,"warmachine4_activated_run1","true","true",115,,,,,,
,"idle","true",,,"warmachine4_activated_idle1","true","true",115,,,,,,
,"sleep","false",,,"warmachine4_sleep","true","true",115,,,,,,
,"attack","true",,17,"warmachine4_activated_attack1","false","true",115,,,,,,
,"celebrate","false",,,"warmachine4_activated_idle1_3","false","true",115,,,,,,
,"die","false",,,"warmachine_die","false","true",115,,,,,,
"Balloon Skeleton",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,
,"walk","true",,,"skele_warrior1_run1","true","true",,,,,,,
,"idle","true",1,,"skele_warrior1_idle1","true","true",,,,,,,
,"attack","true",,8,"skele_warrior1_attack1","false","true",,,,,,,
,"die","false",,,"barbarian_death_1","false","true",,,,,,,
,"spawn","false",,,"skele_balloon_spawn1_3","false","true",,,,,,,
"Villager2",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,
,"walk","true",,,"villagergirl_walk1","true","true",,,,,,,
,"idle","true",1,,"villagergirl_sleep1","false","true",,,,,,,
,,"true",1,,"villagergirl_idle2","true","true",,,,,,,
,"busy","true",1,10,"villagergirl_idle1","false","true",,,,,,,
,,"true",1,10,"villagergirl_idle2","false","true",,,,,,,
,"celebrate","true",5,,"villagergirl_cheer1","true","true",,,,,,,
,,"true",2,,"villagergirl_sleep1","true","true",,,,,,,
,,"true",1,,"villagergirl_sleep1","true","true",,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",,,,,,,
"DarkWitch_lvl1",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,
,"walk","true",,,"darkWitch_lvl1_run1","true","true",,,,,,,
,"idle","true",,,"darkWitch_lvl1_idle1","true","true",,,,,,,
,"attack","true",,9,"darkWitch_lvl1_attack1","false","true",,,,,,,
,"celebrate","true",,,"darkWitch_lvl1_idle1","true","true",,,,,,,
,"die","false",,,"barbarian_death_1","false","true",,,,,,,
,"attack2","true",,22,"darkWitch_lvl1_summon","false","true",,,,,,,
"DarkWitch_lvl2",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,
,"walk","true",,,"darkWitch_lvl2_run1","true","true",,,,,,,
,"idle","true",,,"darkWitch_lvl2_idle1","true","true",,,,,,,
,"attack","true",,9,"darkWitch_lvl2_attack1","false","true",,,,,,,
,"celebrate","true",,,"darkWitch_lvl2_idle1","true","true",,,,,,,
,"die","false",,,"barbarian_death_1","false","true",,,,,,,
,"attack2","true",,22,"darkWitch_lvl2_summon","false","true",,,,,,,
"DarkWitch_lvl3",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,
,"walk","true",,,"darkWitch_lvl3_run1","true","true",,,,,,,
,"idle","true",,,"darkWitch_lvl3_idle1","true","true",,,,,,,
,"attack","true",,9,"darkWitch_lvl3_attack1","false","true",,,,,,,
,"celebrate","true",,,"darkWitch_lvl3_idle1","true","true",,,,,,,
,"die","false",,,"barbarian_death_1","false","true",,,,,,,
,"attack2","true",,22,"darkWitch_lvl3_summon","false","true",,,,,,,
"DarkWitch_lvl4",,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,
,"walk","true",,,"darkWitch_lvl4_run1","true","true",,,,,,,
,"idle","true",,,"darkWitch_lvl4_idle1","true","true",,,,,,,
,"attack","true",,9,"darkWitch_lvl4_attack1","false","true",,,,,,,
